Original Tweet Index,Actual Value,Predicted Value
655199,0,0.00011878077
458026,0,0.10091539
15979,0,0.03727077
355728,0,0.26913178
263860,0,0.44085842
547903,0,0.0044903215
142433,0,0.033677895
317138,0,0.0024441155
235225,0,0.008846278
138084,0,0.020407705
672895,0,0.5226069
519907,0,0.18446971
326996,0,0.01907856
346291,0,0.025246998
415836,0,0.0018016453
89861,0,0.008927832
175095,0,0.5063584
86526,0,0.6258649
635559,0,0.0324214
174983,0,0.0009810415
76834,0,0.0066089355
138355,0,0.02422992
650919,0,0.017040608
244538,0,0.029324254
136652,0,0.01688701
479956,0,0.0031068304
83277,0,0.003911046
373884,0,0.6186746
423816,0,0.53348726
22697,0,0.24133316
226319,0,0.48605186
731107,0,0.003105619
727247,0,0.34399027
585473,0,0.022249537
640326,0,0.037920855
446682,0,0.35598037
442423,0,0.0063280654
148742,0,0.39012212
645862,0,0.05695957
4854,0,0.5405241
600834,0,0.013719521
290239,0,0.10908738
444386,0,0.03200046
82475,0,0.53780717
776045,0,0.024024962
58876,0,0.00074336195
113851,0,0.5713548
194886,0,0.0023812214
714496,0,0.79882616
673481,0,0.3720597
61431,0,0.06924154
57185,0,0.014206726
573252,0,0.026648104
716074,0,0.55428374
620157,0,0.005674588
120144,0,0.20508878
647848,0,0.6168714
715719,0,0.5536022
473602,0,0.018232519
719546,0,0.053308852
108744,0,0.57888556
114225,0,0.043114975
453914,0,0.024899328
494716,0,0.0027760025
711703,0,0.5626172
514764,0,0.045082718
9631,0,0.59176767
753154,0,0.5330199
104010,0,0.00019168771
588240,0,0.02415085
547911,0,0.5304877
672683,0,0.13286756
424088,0,0.5955087
331081,0,0.0049505937
524811,0,0.0050762463
170395,0,0.011409646
569415,0,0.0011524599
778804,0,0.25465128
416954,0,0.5466457
434684,0,0.568172
222948,0,0.38836813
170311,0,0.5228283
530334,0,0.020950114
130049,0,0.41044843
438311,0,0.55428374
524230,0,0.015292413
742859,0,0.00067916105
57151,0,0.36971897
789545,0,0.56598884
216386,0,0.0076476983
241017,0,0.10197848
646917,0,0.65579
391991,0,0.568172
418452,0,0.0019607649
689253,0,0.015047709
610242,0,0.005662872
524527,0,0.043194182
717233,0,0.3773154
710240,0,0.50018716
496181,0,0.63011134
403389,0,0.44965523
688589,0,0.021625893
435264,0,0.008717528
556634,0,0.57317054
316813,0,0.62544763
3152,0,0.47969568
158741,0,0.02224077
463034,0,0.014563119
762157,0,0.017934006
545976,0,0.6561907
752099,0,0.0018623618
128453,0,0.009372845
445648,0,0.38120303
719138,0,0.036340714
45458,0,0.0122913
693970,0,0.028372042
366915,0,0.74035597
150008,0,0.36884013
94834,0,0.00444299
431945,0,0.6130837
363768,0,0.0053689266
331240,0,0.007507541
547152,0,0.054604728
770199,0,0.011786501
216111,0,0.568172
259908,0,0.27392733
701712,0,0.5846603
388221,0,0.5648645
87441,0,0.57317054
68288,0,0.55428374
412281,0,0.4511767
333964,0,0.30226666
111182,0,0.0003951016
6585,0,0.035343017
566537,0,0.711967
448483,0,0.62176234
196730,0,0.4597715
475103,0,0.52716243
174445,0,0.01324596
537305,0,0.63573945
60241,0,0.19679217
359525,0,0.002086391
352101,0,0.013195729
21176,0,0.0010419008
559867,0,0.007129079
588698,0,0.008642251
331625,0,0.0052192756
379155,0,0.024836134
324659,0,0.77502215
653072,0,0.003963792
752687,0,0.003356313
527806,0,0.602324
411416,0,0.014519619
94501,0,0.5224795
421603,0,0.83825165
533400,0,0.0059149405
423156,0,0.012543992
341292,0,0.4722677
595707,0,0.013241389
794148,0,0.42727548
407699,0,0.0029474748
329500,0,0.033240803
53254,0,0.2737168
586579,0,0.014282594
283309,0,0.0027949652
358524,0,0.13448231
705569,0,0.5852521
684035,0,0.02727269
471295,0,0.012522064
411656,0,0.03453723
55560,0,0.5271765
6454,0,0.0075812875
131180,0,0.004533215
594207,0,0.030206235
539321,0,0.575723
264954,0,0.027102826
255752,0,0.28561065
199670,0,0.23273599
788643,0,0.16213167
666170,0,0.029093549
566070,0,0.02487406
728086,0,0.034083653
606609,0,0.011135435
82619,0,0.012631285
307540,0,0.55711466
114006,0,0.42040867
773814,0,0.008333147
624805,0,0.76040953
632033,0,0.30667797
247445,0,0.022632759
468091,0,0.016015088
797148,0,0.51024866
500310,0,0.010818751
500915,0,0.019370988
732905,0,0.47942364
273550,0,0.1892538
539282,0,0.5402217
184143,0,0.01024967
348690,0,0.033797618
256235,0,0.24303022
694201,0,0.4800871
518552,0,0.023765193
620231,0,0.004183668
516492,0,0.6584769
653615,0,0.38887358
178272,0,0.5402217
474169,0,0.0072113336
194136,0,0.003321525
490296,0,0.0114487
682922,0,0.49186063
275339,0,0.1636728
258809,0,0.020546034
30478,0,0.0051736766
39678,0,0.01645791
745433,0,0.011852026
575951,0,0.018113077
734452,0,0.0076750875
248174,0,0.4521138
340524,0,0.012418867
704200,0,0.0027446677
367150,0,0.0031634546
131483,0,0.017900543
142855,0,0.01994459
540033,0,0.19346024
377078,0,0.065844975
57200,0,0.0120856175
68619,0,0.5330199
401287,0,0.5812046
553114,0,0.052630365
505797,0,0.550244
4309,0,0.0129802665
362133,0,0.568172
264902,0,0.00959969
555563,0,0.08704418
777780,0,0.57809854
146448,0,0.002882587
768762,0,0.0054202583
170286,0,0.0779209
292252,0,0.085530706
437667,0,0.0135167185
15938,0,0.018705035
505708,0,0.0033837555
789078,0,0.015550837
721040,0,0.002900403
65663,0,0.107664645
192580,0,0.014176086
669739,0,0.0015349921
394052,0,0.007528693
419604,0,0.36762118
153707,0,0.0105665615
679947,0,0.5501098
267002,0,0.016391758
544340,0,0.57317054
486740,0,0.0065267733
653140,0,0.008890939
23770,0,0.51574564
695293,0,0.0052085505
395179,0,0.17804682
517139,0,0.53653574
93942,0,0.54846823
449320,0,0.00725989
796804,0,0.5961838
106511,0,0.005363106
656403,0,0.002320168
545567,0,0.12258332
733948,0,0.4030159
363809,0,0.57317054
791224,0,0.00881075
246825,0,0.06328266
582080,0,0.550244
242846,0,0.013507187
282942,0,0.009220282
251852,0,0.6584769
325525,0,0.005534706
646191,0,0.6764423
133403,0,0.63073957
465898,0,0.031520177
303230,0,0.008193962
268191,0,0.013599401
655108,0,0.38024437
130844,0,0.018812303
358645,0,0.5930997
686061,0,0.5466457
474503,0,0.00047269397
781222,0,0.6502638
475937,0,0.0018539557
404558,0,0.733815
327555,0,0.00455447
18203,0,0.60018075
751373,0,0.6226159
711615,0,0.0062662535
10666,0,0.010229642
657861,0,0.0020495532
625688,0,0.34572566
20554,0,0.260857
447796,0,0.5142136
295962,0,0.58333737
436539,0,0.01098005
434904,0,0.6226159
280800,0,0.6334349
9684,0,0.008497915
371754,0,0.0067164795
306581,0,0.53701943
72695,0,0.4764909
713698,0,0.4858827
12339,0,0.4149487
661940,0,0.5574583
361196,0,0.03919901
438018,0,0.58244663
587481,0,0.050734192
3233,0,0.56989473
74615,0,0.027522659
633793,0,0.029945122
385423,0,0.4927407
531569,0,0.023788832
518690,0,0.25411832
119820,0,0.0005204944
561662,0,0.5271765
768606,0,0.015083404
413316,0,0.0061706477
726079,0,0.19388422
182765,0,0.0010494371
595150,0,0.02367974
88687,0,0.008486101
703766,0,0.68413126
543560,0,0.013955659
11940,0,0.01233291
660628,0,0.5596559
439055,0,0.5930997
691680,0,0.32888693
518571,0,0.012928945
49684,0,0.3810899
386512,0,0.04815305
86182,0,0.0063717505
182757,0,0.006202348
279959,0,0.059267655
56969,0,0.64189863
180475,0,0.12691815
43424,0,0.5369996
71760,0,0.5330199
507438,0,0.0012286406
75150,0,0.045612067
507138,0,0.04937321
12149,0,0.025217546
653526,0,0.0018605442
692725,0,0.109786555
660962,0,0.0070734047
243519,0,0.003838514
228817,0,0.0027087412
530397,0,0.25687784
724173,0,0.2715431
452143,0,0.0037365411
519095,0,0.63381475
529099,0,0.3120517
702863,0,0.38120303
472135,0,0.035051607
387049,0,0.2990499
54115,0,0.0005213341
577061,0,0.019540293
397841,0,0.009648452
375508,0,0.033282135
155916,0,0.005470314
361535,0,0.5466457
520442,0,0.011131392
445462,0,0.48033524
396315,0,0.024274051
670701,0,0.016837474
698205,0,0.00031824847
401037,0,0.002981469
320938,0,0.2739374
693364,0,0.02115952
541663,0,0.09932496
528584,0,0.4982475
428133,0,0.0053465865
205980,0,0.6005541
617575,0,0.06535867
278880,0,0.5466457
148259,0,0.43641627
469997,0,0.32935834
470914,0,0.004350622
420432,0,0.1716796
684205,0,0.01060446
304093,0,0.017343903
444786,0,0.00945158
399068,0,0.551021
559515,0,0.0007269592
544110,0,0.50393736
239080,0,0.50461084
70598,0,0.1744631
783102,0,0.0032893107
27214,0,0.008293411
745874,0,0.0038041207
477993,0,0.007966948
156038,0,0.36875108
649809,0,0.18806887
10608,0,0.027759459
729266,0,0.63011134
752766,0,0.23630579
458123,0,0.07779312
114256,0,0.0107131265
329635,0,0.02815169
138810,0,0.012221542
697534,0,0.4556846
638702,0,0.38450557
31778,0,0.6584769
60159,0,0.006620929
703541,0,0.066383846
271434,0,0.03602707
547574,0,0.018193668
485985,0,0.30776983
57552,0,0.1933236
710867,0,0.0041989787
310712,0,0.0071824235
640379,0,0.0037136541
604575,0,0.72317255
218310,0,0.00868093
163013,0,0.02431148
102928,0,0.10950288
139083,0,0.005465077
162684,0,0.009112594
334852,0,0.3632968
276875,0,0.011948361
561577,0,0.021138886
2752,0,0.0021973765
690591,0,0.28139174
288054,0,0.0068310127
403668,0,0.010633786
147355,0,0.5930997
571898,0,0.007984407
778033,0,0.3902452
765064,0,0.528461
220148,0,0.020443046
4579,0,0.031127436
513839,0,0.5739191
314071,0,0.56093633
496530,0,0.5314927
480844,0,0.015353264
624336,0,0.009333133
227939,0,0.7092162
4440,0,0.010994683
710439,0,0.67680055
694288,0,0.0024203635
719283,0,0.66879845
757750,0,0.66282374
292744,0,0.025453135
256025,0,0.22959068
41571,0,0.84099716
564500,0,0.03243523
480207,0,0.21144298
325227,0,0.42329574
715251,0,0.0031665617
582548,0,0.005438552
414999,0,0.41305363
536782,0,0.5719581
325875,0,0.57317054
445837,0,0.013196397
319415,0,0.0068142638
613339,0,0.018150136
712662,0,0.025258716
189385,0,0.6584769
642721,0,0.013416921
265678,0,0.4938755
443807,0,0.012304012
81681,0,0.59176767
753754,0,0.0014031795
500290,0,0.01730524
725401,0,0.02265989
500463,0,0.03423136
686552,0,0.010829196
80243,0,0.6085117
534144,0,0.546918
36353,0,0.000957069
43656,0,0.11172187
139966,0,0.42329574
299829,0,0.57317054
733886,0,0.6337021
70892,0,0.032876864
15316,0,0.0023739648
116283,0,0.24438524
373833,0,0.0023169331
520005,0,0.23136961
549518,0,0.2442073
655351,0,0.523411
476259,0,0.0067369514
698575,0,0.08007465
555265,0,0.017007384
733889,0,0.52118945
538743,0,0.47196114
463460,0,0.013877032
335818,0,0.03181565
22386,0,0.6005541
475230,0,0.007814517
558459,0,0.4153905
740528,0,0.26123464
770074,0,0.007600964
610076,0,0.0006654995
472273,0,0.011367595
38231,0,0.014709215
151338,0,0.0058133467
1243,0,0.00016338339
324471,0,0.0798458
278090,0,0.0052450746
96055,0,0.01594233
470560,0,0.015528721
249650,0,0.015141891
82539,0,0.001105087
111571,0,0.002304221
354573,0,0.006041621
156912,0,0.29966968
731266,0,0.0009817181
470569,0,0.5702512
389034,0,0.0031449914
578279,0,0.049872704
100922,0,0.0858535
76352,0,0.2057223
203341,0,0.009928324
232326,0,0.0053180316
56343,0,0.02894157
67065,0,0.009922926
20482,0,0.005462569
104987,0,0.032724086
90650,0,0.01807823
455345,0,0.46484888
502574,0,0.50018716
291292,0,0.021804012
82166,0,0.6203542
734074,0,0.17738755
752069,0,0.04260807
179528,0,0.62544763
168236,0,0.29804802
86258,0,0.03422363
417519,0,0.1023238
631511,0,0.5555536
502475,0,0.0005562091
222847,0,0.20881784
694843,0,0.49186063
138651,0,0.014039822
391978,0,0.0036402754
522254,0,0.16784672
508132,0,0.57317054
406192,0,0.002572027
477412,0,0.013694356
594217,0,0.007926765
364533,0,0.16050279
664223,0,0.017250437
452630,0,0.059204344
449883,0,0.0073886714
352123,0,0.0011518826
703709,0,0.568172
753865,0,0.31855825
335470,0,0.44379824
118795,0,0.13820967
281270,0,0.0031817832
91711,0,0.014257475
142662,0,0.016959894
716769,0,0.2882284
782881,0,0.4319216
483801,0,0.5118498
771731,0,0.29283667
209632,0,0.0027928203
98734,0,0.014055406
189397,0,0.014364948
660397,0,0.69468284
182454,0,0.291314
576661,0,0.71876574
593294,0,0.030872423
525166,0,0.05237776
515356,0,0.69233286
715765,0,0.01249811
527279,0,0.5403448
437780,0,0.38120303
595014,0,0.2761132
697759,0,0.0060433643
422810,0,0.4495867
705036,0,0.1743076
279217,0,0.26788062
655174,0,0.0061258464
744222,0,0.0064309044
263335,0,0.009456359
627902,0,0.0022469123
353639,0,0.0028385485
467452,0,0.021096393
571310,0,0.3996222
699857,0,0.009662658
202672,0,0.53780717
358650,0,0.005245188
622269,0,0.6584769
350725,0,0.020027816
47093,0,0.011036058
698326,0,0.0049906145
156952,0,0.42437464
523757,0,0.04468036
715371,0,0.38721567
510813,0,0.017022625
147650,0,0.022866176
104746,0,0.25696152
29266,0,0.018401375
332720,0,0.4120779
402066,0,0.47608232
138271,0,0.16756617
80530,0,0.0095167095
612657,0,0.5774218
544077,0,0.008315335
186199,0,0.006262928
427874,0,3.9448685e-05
13548,0,0.0014050492
676611,0,0.012450902
726338,0,0.0010486457
203671,0,0.42620897
775081,0,0.64739305
517357,0,0.79572505
321788,0,0.036178414
356345,0,0.39913988
659955,0,0.0065180906
340618,0,0.6019334
393924,0,0.002350132
247838,0,0.01022633
146749,0,0.25299358
296045,0,0.021239424
436795,0,0.30752733
236071,0,0.6202493
359835,0,0.53780717
700186,0,0.51985943
661701,0,0.36312726
172470,0,0.012047613
776760,0,0.020099115
585006,0,0.0005246857
266269,0,0.028000101
347312,0,0.008115021
788815,0,0.002721853
511374,0,0.42032713
603268,0,0.572462
111845,0,0.01381364
601950,0,0.0014835349
184559,0,0.47440946
618439,0,0.050094023
236574,0,0.016551377
516391,0,0.4868564
482646,0,0.69271934
48262,0,0.0025319676
791987,0,0.0076003154
650087,0,0.0015739994
694854,0,0.568172
624777,0,0.0068340977
162997,0,0.5403828
44803,0,0.57272965
123645,0,0.004798878
11493,0,0.032536056
301228,0,0.026903188
102298,0,0.008804682
147668,0,0.02349017
531134,0,0.0202783
31621,0,0.03756097
137013,0,0.018967714
430761,0,0.60938615
505188,0,0.018087387
328383,0,0.008376208
290438,0,0.0152790975
791051,0,0.017018117
484377,0,0.031597354
537257,0,0.45257163
42091,0,0.02481425
226616,0,0.5044172
411878,0,0.009087728
539175,0,0.39951694
239061,0,0.6400325
150738,0,0.58417684
519764,0,0.0023260363
544951,0,0.37533864
52214,0,0.35427338
641104,0,0.06100253
502429,0,0.6678152
341546,0,0.0062954375
37573,0,0.004709579
76074,0,0.47547436
503501,0,0.6398914
170657,0,0.00091767206
731867,0,0.004894101
171592,0,0.008665445
665529,0,0.0500847
478638,0,0.0031731273
700746,0,0.006525626
378998,0,0.24871072
75057,0,0.002572195
645321,0,0.0011659614
525876,0,0.017814558
162465,0,0.008242868
57546,0,0.70868796
513504,0,0.5603836
44012,0,0.025612023
679950,0,0.012228194
80002,0,0.40244955
417461,0,0.00062894035
39767,0,0.0239961
132819,0,0.33663768
777668,0,0.45802426
73150,0,0.0024545053
3313,0,0.013873053
355827,0,0.0057193777
370431,0,0.013138971
412388,0,0.15063226
525638,0,0.20427877
522582,0,0.15379742
263913,0,0.59060603
150718,0,0.21251318
414194,0,0.562434
502790,0,0.5694542
635773,0,0.00395236
175801,0,0.01338448
420593,0,0.15956475
798840,0,0.015686186
693682,0,0.016905978
298530,0,0.0015138682
709965,0,0.022277165
522677,0,0.5226069
612591,0,0.004147724
343920,0,0.023994826
684579,0,0.00045573345
754230,0,0.3285221
473901,0,0.000432669
663261,0,0.061208
416093,0,0.34860045
518441,0,0.6502158
793151,0,0.54666644
240357,0,0.44275248
591370,0,0.51574564
452316,0,0.33034676
413944,0,0.03222553
605635,0,0.0038919533
650633,0,0.010197704
699390,0,0.008298539
66936,0,0.19429734
315778,0,0.34132367
366262,0,0.004251761
492914,0,0.52030975
447977,0,0.002600622
483863,0,0.45882505
345417,0,0.0047244956
280998,0,0.1878135
430512,0,0.00013460603
87671,0,0.7982786
491300,0,0.0026892659
750701,0,0.0024925875
741791,0,0.55103153
764712,0,0.14796174
271477,0,0.5015704
126854,0,0.0029818108
483800,0,0.01611871
271143,0,0.035366233
360887,0,0.44637358
364120,0,0.012463119
86716,0,0.018773153
441703,0,0.5271765
716559,0,0.025123667
75790,0,0.10156348
195998,0,0.025599472
560079,0,0.51574564
157904,0,0.59176767
332972,0,0.09231358
423256,0,0.017406473
435350,0,0.1031481
663010,0,0.012758957
482482,0,0.0019500749
186659,0,0.008947131
750202,0,0.003369747
296508,0,0.3531833
565357,0,0.0036231757
670720,0,0.02677247
456508,0,0.04057935
413074,0,0.0017746533
604536,0,0.02462773
756833,0,0.33896452
620205,0,0.007058605
676358,0,0.62628204
405292,0,0.0053876746
395206,0,0.006084751
793689,0,0.0053414307
279285,0,0.004591995
674751,0,0.020276802
111199,0,0.014839571
551772,0,0.72812885
536502,0,0.37005535
644803,0,0.57073087
709962,0,0.2278284
405180,0,0.0027612029
530638,0,0.03925864
600013,0,0.02030158
466446,0,0.0009493713
477723,0,0.44909924
571492,0,0.010447617
743216,0,0.018702595
763598,0,0.009174469
648367,0,0.0017734339
648616,0,0.013130872
118998,0,0.017857693
161612,0,0.0007917892
200376,0,0.5922742
366490,0,0.024204835
651140,0,0.026920764
568977,0,0.2697786
733176,0,0.4910733
414033,0,0.6200126
310295,0,0.0008994139
344155,0,0.42898464
267002,0,0.016391758
149057,0,0.54740375
790721,0,0.0054686503
470394,0,0.14248799
147661,0,0.5610025
577362,0,0.0033255694
683530,0,0.007479244
709486,0,0.2847425
463108,0,0.124144435
434087,0,0.07947319
33438,0,0.027411107
631486,0,0.0050848923
560195,0,0.48684204
661332,0,0.63151515
267430,0,0.5416542
257966,0,0.01531273
168272,0,0.026659137
638774,0,0.011327336
41487,0,0.43620646
132000,0,0.056915566
680495,0,0.011055541
199154,0,0.008707161
261150,0,0.69229704
637124,0,0.076525144
667063,0,0.5705503
269283,0,0.47572374
231107,0,0.5711435
356314,0,0.6584769
162051,0,0.02251695
315478,0,0.044565428
78661,0,0.57842773
657101,0,0.0001806304
79432,0,0.0074981274
208237,0,0.07071793
173835,0,0.24532351
238195,0,0.35062203
629855,0,0.80981064
366772,0,0.6631817
387544,0,0.011938647
758426,0,0.04104328
582169,0,0.017870715
127905,0,0.33341002
70205,0,0.0076677697
217238,0,0.0011871352
652132,0,0.017100973
503068,0,0.0062668137
130581,0,0.0064629875
484077,0,0.0013696125
108037,0,0.024384903
188627,0,0.009698787
589002,0,0.57317054
687552,0,0.6258649
303638,0,0.03335199
624603,0,0.020965345
237293,0,0.56862575
152827,0,0.003309412
458228,0,0.55044895
522222,0,0.004477957
529318,0,0.0017655742
719108,0,0.6400325
789660,0,0.002190134
558508,0,0.01965098
471389,0,0.62544763
190150,0,0.0013252562
341964,0,0.44608152
676751,0,0.56096417
90205,0,0.45085394
279109,0,0.2284017
163623,0,0.0074069705
288297,0,0.0040377327
136444,0,0.48137158
152391,0,0.015544038
460356,0,0.40172803
319344,0,0.015333005
607683,0,0.020454874
682345,0,0.29678518
472463,0,0.6448077
763233,0,0.0025109493
183,0,0.017009085
499265,0,0.4487843
3387,0,0.4784165
554266,0,0.59687585
120299,0,0.009510638
545177,0,0.57317054
53471,0,0.022208596
316014,0,0.40229946
712086,0,0.00678217
272051,0,0.15765701
427432,0,0.017573781
684811,0,0.03866504
784616,0,0.55428374
323868,0,0.002574583
516047,0,0.011038447
229385,0,0.6584769
252950,0,0.04237424
678837,0,0.005496007
43739,0,0.003880518
313520,0,0.026469924
498431,0,0.009858092
781380,0,0.024798576
781284,0,0.020349367
516517,0,0.3285221
489693,0,0.016252076
219689,0,0.048254117
211535,0,0.029010907
641967,0,0.00952014
233806,0,0.59425354
81148,0,0.007315635
368169,0,0.0020495746
13203,0,0.01886085
80580,0,0.0020493765
601430,0,0.41584396
438717,0,0.53348047
546157,0,0.49936944
607930,0,0.03764943
672671,0,0.015038067
390052,0,0.5488808
564922,0,0.39564657
379319,0,0.025845332
653991,0,0.018826332
501989,0,0.14341865
385528,0,0.36497033
230053,0,0.0032657383
783911,0,0.018207548
779812,0,0.007378579
569994,0,0.3790746
746664,0,0.016467862
125334,0,0.5657351
314161,0,0.004993011
240792,0,0.53780717
317232,0,0.739688
549276,0,0.007145826
631496,0,0.5811924
322542,0,0.014481577
463722,0,0.046966307
282567,0,0.3441499
72719,0,0.56094146
136906,0,0.016489848
207842,0,0.16399288
669979,0,0.09289863
318603,0,0.41828775
221854,0,0.48568523
190323,0,0.568172
46061,0,0.27246135
154487,0,0.00026251192
283829,0,0.37670845
528694,0,0.00056625437
255395,0,0.13136703
134564,0,0.6111124
427487,0,0.004578522
798625,0,0.014138706
72612,0,0.0076367008
557965,0,0.57549703
123513,0,0.0024170578
473235,0,0.5258427
509819,0,0.28607765
355456,0,0.03967018
58242,0,0.01590354
610768,0,0.032490537
56497,0,0.014343478
608741,0,0.0018058035
743966,0,0.0010136085
217724,0,0.2448139
173,0,0.01102788
454519,0,0.10998017
43487,0,0.00040076597
27774,0,0.018066445
593317,0,0.0152779855
630914,0,0.0024533658
12170,0,0.6149899
146520,0,0.57317054
247192,0,0.6584769
167805,0,0.040509425
16125,0,0.022291785
122275,0,0.62319046
698947,0,0.21157876
503255,0,0.56417584
145643,0,0.0002724946
381360,0,0.012865268
315934,0,0.57317054
561528,0,0.47299224
139527,0,0.43894476
419725,0,0.028018795
33029,0,0.0086485315
450747,0,0.016386619
509258,0,0.6139194
778723,0,0.016017979
23332,0,0.062119648
333308,0,0.113276094
32282,0,0.0067833597
673303,0,0.0009475532
88821,0,8.892933e-05
589927,0,0.28336525
552144,0,0.5543526
660483,0,0.6344521
754789,0,0.55876493
150395,0,0.550244
604689,0,0.01665393
797189,0,0.000666691
123364,0,0.0075827083
400375,0,0.8792066
222335,0,0.02321682
153410,0,0.51421016
704193,0,0.0077360193
587025,0,0.004237681
528749,0,0.63171923
270071,0,0.2940439
590984,0,0.028324865
82552,0,0.533717
215041,0,0.013080138
232311,0,0.0031283484
149481,0,0.0010011586
89616,0,0.47919738
777409,0,0.00031621289
43915,0,0.6750751
37133,0,0.012050767
560096,0,0.029317703
555108,0,0.1818833
560742,0,0.009953052
639725,0,0.011242881
99707,0,0.568172
517995,0,0.36042047
309373,0,0.44863504
403242,0,0.021619147
11560,0,0.01994386
599215,0,0.0040084603
96419,0,0.53769237
748420,0,0.035949826
68996,0,0.4414305
518900,0,0.012380336
625881,0,0.59711885
493930,0,0.009348335
248393,0,0.8141962
728738,0,0.016561847
21833,0,0.009865376
529733,0,0.005758514
12780,0,0.023796402
333946,0,0.4294402
355755,0,0.00595381
131503,0,0.51686585
751622,0,0.57317054
587861,0,0.55044895
181860,0,0.0014145765
722684,0,0.055079162
625153,0,0.0007026741
470866,0,0.526941
79862,0,0.36820868
247159,0,0.6099913
203346,0,0.38533646
107318,0,0.575723
550507,0,0.11582635
33812,0,0.02664641
306428,0,0.022536624
55329,0,0.53780717
638614,0,0.044204473
253607,0,0.20781483
633819,0,0.61038333
588401,0,0.5930997
74436,0,0.23627992
795304,0,0.03666245
430560,0,0.0016602997
345622,0,0.6584769
490318,0,0.5904843
197094,0,0.2483235
772127,0,0.022276292
70471,0,0.014946874
399935,0,0.568172
763209,0,0.050506487
324768,0,0.26249677
105793,0,0.28245822
134515,0,0.12506588
439705,0,0.568172
155256,0,0.38593763
520404,0,0.0029890644
756526,0,0.7408149
161176,0,0.019190345
654246,0,0.38116926
93632,0,0.18297799
761441,0,0.003544371
43876,0,0.5187474
169663,0,0.66509
785625,0,0.45769942
641426,0,0.4304967
370886,0,0.59711885
155337,0,0.012371153
438280,0,0.011512281
573844,0,0.65172666
681543,0,0.4043042
221479,0,0.65673894
696582,0,0.2873437
308188,0,0.00957532
715865,0,0.46811146
153884,0,0.404239
169210,0,0.0020860694
337912,0,0.39466023
303933,0,0.023412947
318418,0,0.5226069
252433,0,2.0830452e-05
328177,0,0.011333926
689519,0,0.259009
612163,0,0.0019933705
359134,0,0.007165537
623556,0,0.009622704
197125,0,0.008192771
754512,0,0.019776614
189703,0,0.2952798
644899,0,0.010374963
586266,0,0.67984116
72839,0,0.11775261
379753,0,0.61696565
150509,0,0.54671806
438839,0,0.030194907
760124,0,0.025795436
119687,0,0.4664594
229312,0,0.015533632
517374,0,0.009246455
156896,0,0.0074981498
420256,0,0.7374849
448537,0,0.21882142
530200,0,0.011946205
65890,0,0.38120303
240310,0,0.61478585
529757,0,0.12494013
66749,0,0.0058579477
610325,0,0.01934112
471189,0,0.0031528138
169361,0,0.568172
422049,0,0.0198527
394455,0,0.0009992503
691782,0,0.22150582
70790,0,0.025296515
290848,0,0.011538938
308872,0,0.0083810445
397600,0,0.32060558
698013,0,0.013156533
216666,0,0.015465236
156294,0,0.010410893
81169,0,0.0034247364
417814,0,0.017243251
681398,0,0.04660055
319320,0,0.011883721
97201,0,0.0036810343
