Original Tweet Index,Actual Value,Predicted Value
713949,1,0.9761505
758523,1,1.0803225
186844,1,1.1112046
338267,1,1.0226763
105585,1,1.073219
675165,1,1.1149695
403848,1,1.888361
8134,1,0.9438474
483314,1,0.9529163
481617,1,1.0060782
420793,1,0.9910722
796196,1,1.0615336
444100,1,0.9720493
685079,1,1.9540775
211832,1,1.0116371
615885,1,0.96143997
631977,1,1.0308048
306136,1,1.0487279
277008,1,1.0827616
527728,1,1.0105603
202074,1,1.157802
396739,1,0.9203799
247130,1,0.85668296
566245,1,0.871698
431200,1,1.0797127
487995,1,0.9354471
779779,1,1.3556696
86465,1,1.0921357
14836,1,0.9838624
747734,1,1.069115
537910,1,1.0340374
233490,1,0.9170965
212003,1,1.0203562
541071,1,0.82483304
784476,1,0.95621985
115946,1,1.0494215
225544,1,1.1149695
661119,1,0.9837994
276097,1,1.0627507
631332,1,1.0217686
593005,1,1.1593453
441577,1,0.9972721
323817,1,0.9817951
737341,1,1.0750419
795673,1,1.0390942
232135,1,0.9707776
68538,1,1.0185761
73834,1,0.95175415
157715,1,1.1153442
550331,1,0.9867513
530261,1,0.9893004
481701,1,0.9768304
290130,1,1.1069742
79680,1,1.2094775
378635,1,1.0545896
108909,1,1.1149695
620714,1,1.0484382
205927,1,1.1132197
658948,1,1.0924313
699643,1,1.0124795
660138,1,1.0194085
146149,1,1.475811
450184,1,1.8729352
129261,1,1.6596291
567342,1,1.0184125
446247,1,1.0883434
554347,1,0.91668105
686152,1,1.0526077
639937,1,0.8689237
113937,1,1.0179785
227377,1,1.0263598
738174,1,0.93483007
723482,1,1.0960515
551151,1,1.040861
711385,1,1.0629966
788276,1,1.0013939
689850,1,0.9712286
444692,1,0.9427745
471655,1,1.1037741
312892,1,0.9365394
106030,1,1.0868617
318537,1,1.0445658
625394,1,1.0698105
633105,1,0.9405868
549585,1,0.9060437
146591,1,1.0301317
684988,1,1.1549491
200044,1,1.1738254
314090,1,1.0366973
591197,1,1.0105712
431120,1,0.8856974
296036,1,0.87442076
578154,1,1.0819986
720652,1,1.110674
124152,1,0.94464785
490015,1,1.2168261
720841,1,1.0656896
71447,1,1.8877391
323877,1,1.0079565
638933,1,0.92219776
440798,1,1.0764982
785562,1,0.9733707
216204,1,1.2687904
106953,1,1.0499445
586781,1,1.0011736
10920,1,0.92362404
579257,1,1.0449914
378634,1,1.0939045
499655,1,1.1204833
270541,1,0.94837236
603310,1,1.0442369
647188,1,1.0052481
411909,1,1.009106
60235,1,0.98727465
332914,1,1.0806532
436520,1,1.006907
572087,1,1.235759
641860,1,0.9886383
751620,1,0.971831
421760,1,1.0552273
496710,1,1.140258
691134,1,1.0218796
724984,1,1.0494411
329332,1,1.0403548
692797,1,0.8747587
284874,1,1.1695563
105088,1,1.0965884
370721,1,0.8548943
119236,1,1.040798
501236,1,1.090235
527136,1,1.020503
278474,1,1.045545
616249,1,1.0064678
519240,1,1.0173695
76883,1,0.91069835
606760,1,1.0403548
113207,1,1.1348321
369615,1,0.99490094
249562,1,1.0714226
14237,1,1.2139019
197394,1,0.9101436
63544,1,1.0530944
57002,1,0.9843701
724103,1,1.0001278
602913,1,0.9136284
496047,1,0.9901328
739995,1,0.98347443
250830,1,1.088979
258366,1,0.9472964
104459,1,0.92438114
352545,1,1.0959998
329191,1,1.0232874
338699,1,1.4245065
5802,1,1.0638734
31312,1,0.92843163
452806,1,0.91926116
233701,1,0.9129961
302102,1,0.92174274
48146,1,1.4245065
650688,1,0.97603524
392748,1,1.1071905
435560,1,1.0301254
84370,1,0.94522876
23169,1,1.0204581
229609,1,1.0402485
185926,1,1.0277748
162378,1,1.0544121
82233,1,1.0607347
292088,1,0.9872092
587563,1,0.91161793
139274,1,1.1041337
500891,1,1.048219
609962,1,0.9276607
39473,1,0.93942046
145457,1,0.930167
137456,1,1.0481442
729657,1,0.92256606
526754,1,0.92585146
648473,1,0.9554923
158873,1,1.023938
481333,1,1.707233
550292,1,1.081447
485674,1,1.0517238
550131,1,1.1728317
125863,1,0.97872025
334235,1,1.0116075
246706,1,0.99233234
704914,1,1.0799633
76282,1,1.1014919
272268,1,1.1133984
38158,1,1.0019693
330081,1,0.9758851
501601,1,0.87387836
545221,1,1.2582041
253762,1,0.87219363
418362,1,0.97664136
547963,1,0.95547915
252487,1,0.8978206
187111,1,1.1043885
687729,1,0.9801921
327243,1,1.0638652
216846,1,1.1384457
125598,1,0.99061763
494050,1,0.9706443
748579,1,1.0317874
418163,1,1.0204581
625907,1,1.0264174
604836,1,1.1843051
272210,1,1.2342447
797668,1,0.99472886
490143,1,0.9530551
213517,1,0.9808668
190564,1,1.0563949
264317,1,1.1649694
272057,1,1.278998
325596,1,0.8838672
136932,1,1.105571
272742,1,1.0123974
318155,1,1.0176123
651799,1,1.2687904
251048,1,1.0346318
150390,1,1.0051943
736351,1,1.2687904
103689,1,1.0241367
27524,1,1.0983748
697011,1,1.0255333
246870,1,1.1357064
421499,1,1.1149695
454129,1,1.156472
445920,1,1.9223442
219289,1,0.90845275
578945,1,0.96002173
422217,1,1.0657706
187345,1,0.8282262
646707,1,1.0793949
425197,1,1.1747073
651844,1,1.0604504
577044,1,0.92821413
602951,1,0.99762785
352677,1,1.2074692
798121,1,1.5508957
590591,1,0.87707543
576901,1,1.0455294
470793,1,1.0629075
122831,1,1.0090812
343477,1,0.99499136
243562,1,1.0929134
180981,1,1.2204071
777931,1,0.9552378
458397,1,1.0728979
41996,1,1.1177574
723004,1,0.9338288
562169,1,0.932223
283661,1,0.97573113
719140,1,0.9746247
378824,1,0.85193276
381630,1,1.0289509
511564,1,1.0619305
643152,1,0.8500137
480169,1,0.96910095
302408,1,0.8969312
448555,1,1.0566578
227771,1,1.1097711
683566,1,0.98136866
130113,1,0.98310846
65392,1,0.9513411
230172,1,0.9762884
348203,1,1.0451418
730609,1,0.9494906
160112,1,1.8877391
754218,1,0.9792874
386666,1,1.0245955
720082,1,0.8933253
529778,1,1.707233
622617,1,1.1897124
395009,1,1.0130157
634105,1,0.909495
55519,1,1.0163009
482217,1,1.0985548
297568,1,1.0742726
598577,1,0.99969023
40918,1,1.8877391
198360,1,1.096198
503485,1,1.0854721
535750,1,0.9807266
14183,1,1.08172
7779,1,0.8528072
560181,1,1.046115
13837,1,0.96652347
310992,1,1.0300269
712929,1,1.0750419
295678,1,1.0069237
333787,1,1.1639012
420705,1,0.9214273
326710,1,1.0662216
559025,1,1.0540073
156662,1,1.1311548
751691,1,0.88344586
228001,1,1.1141814
665330,1,1.1431375
264241,1,1.1493456
618408,1,1.033396
599673,1,1.0232874
499647,1,1.0396932
630014,1,1.2148337
615280,1,1.0585673
229315,1,1.1014433
224894,1,0.9937534
549405,1,1.0648278
373226,1,1.0974824
348268,1,0.90116704
112399,1,0.9451073
298122,1,1.0455294
95409,1,1.0066787
46244,1,0.9111012
662036,1,1.088482
313801,1,1.0006199
517550,1,1.0933735
782510,1,1.8729352
104539,1,0.91251016
172815,1,1.0593464
613514,1,0.97294456
123229,1,1.0257682
417466,1,0.9777728
589044,1,1.1043118
765536,1,0.91076666
390294,1,0.95889086
11266,1,0.8836589
207349,1,1.2294078
48992,1,1.0097988
30495,1,1.0031539
152072,1,0.9979787
357781,1,1.1158887
158588,1,1.0126266
683693,1,0.9985403
5327,1,1.0802318
214476,1,1.0629175
9490,1,0.94565207
485825,1,0.9996563
328474,1,1.008243
738332,1,1.0689036
109273,1,1.0428455
794352,1,0.94740075
33369,1,1.0550333
12867,1,1.102766
774595,1,0.97390425
276144,1,1.0847124
289,1,0.9189295
333586,1,1.1067873
1276354,2,2.0504506
1385231,2,1.8877391
989582,2,1.9298546
1002797,2,1.1149695
1196539,2,1.9182786
1498890,2,1.3470628
958446,2,2.0564132
1140878,2,2.2703242
852143,2,1.9880921
1173950,2,1.8676608
1514290,2,2.0315413
1024910,2,2.0070634
1105709,2,1.9189016
1099650,2,1.4853027
1454347,2,1.9357316
918529,2,2.1875942
1112316,2,1.7675217
1573250,2,1.8727758
1547689,2,1.9759233
974865,2,2.1045961
1347639,2,2.5334802
963601,2,2.04642
1017718,2,1.9550819
1452215,2,2.01436
805586,2,1.9280851
1024724,2,2.1632361
1143261,2,2.0924435
849904,2,2.1278925
1554272,2,1.7599071
1258182,2,1.9465015
1435758,2,2.0975173
1547266,2,2.0690246
1539623,2,2.0532997
1251995,2,2.1681647
872570,2,1.974947
1484964,2,1.6646667
1466762,2,1.9526937
1348079,2,1.9706713
1534541,2,2.0150912
1009689,2,1.9085964
1429082,2,1.92129
1082985,2,2.0012913
1137621,2,1.9373901
1404418,2,1.9666548
1465309,2,1.7238692
1351664,2,1.9242646
973000,2,2.0659444
1253471,2,2.1959062
1153992,2,1.9960271
1318857,2,1.1289015
1147987,2,1.9103224
1201320,2,1.985045
1449368,2,1.9146662
824398,2,2.2396982
1499764,2,1.325502
935716,2,2.0180519
1320063,2,1.9548808
1410068,2,2.1177156
1293474,2,2.007324
1510357,2,1.8933566
967102,2,1.8827552
900444,2,2.1553998
1428608,2,2.1012025
1069178,2,2.092601
1445563,2,2.1650949
1515969,2,1.866739
1014761,2,1.8729352
1090386,2,1.9433056
1348838,2,1.707233
1575356,2,1.8419929
1230693,2,1.8583251
1283802,2,2.0970106
912565,2,1.8875521
1230599,2,2.0845902
1224025,2,1.9986589
852981,2,1.9542135
1505087,2,1.9425044
1320734,2,1.6446215
1054558,2,1.9448193
1317187,2,2.1591868
924338,2,1.9277507
1238411,2,2.062623
1151611,2,1.9796194
1594392,2,2.0251915
1308934,2,2.0883064
1114890,2,1.9436198
1447632,2,1.8950913
1186979,2,1.8877391
892818,2,1.8881265
842815,2,2.1500108
1430474,2,1.9573315
1158207,2,2.0648277
1101529,2,2.1017318
1389652,2,1.7227304
1470087,2,2.0594056
1180441,2,2.1277776
1435081,2,2.173876
1181544,2,1.1493456
1239410,2,1.8447545
1469796,2,2.0815015
828815,2,1.9545921
841232,2,1.1069742
802700,2,1.2687904
1314423,2,1.8482549
965280,2,2.0838466
1500687,2,1.9947658
1239551,2,1.815424
1456354,2,1.8480868
1054892,2,2.0073066
1430871,2,1.9848061
955661,2,1.7146562
1366358,2,1.9030275
1040472,2,2.0381734
1568352,2,2.0704677
1352060,2,2.000687
1228717,2,2.0950205
1274346,2,1.8412244
1402752,2,1.583965
1325531,2,2.0308115
1554139,2,1.9297028
980287,2,2.0599163
1285320,2,1.8729352
856488,2,2.010929
1077088,2,1.9007754
961940,2,1.4245065
1470237,2,1.9716415
1039938,2,1.9383914
1345509,2,2.000226
1271010,2,2.1443644
1523425,2,1.9025121
1446535,2,1.5508957
1243405,2,1.9540775
919771,2,2.1290607
1517406,2,2.016871
1114360,2,1.953549
1492966,2,1.993486
922502,2,2.0420778
1117801,2,1.9496098
1136268,2,2.050746
1293311,2,2.1426303
1266661,2,2.108475
1594219,2,2.0369833
1541256,2,1.7641611
1135301,2,1.9141666
842149,2,2.0179644
1262935,2,2.0458312
1095676,2,1.844197
804654,2,2.0438478
1468364,2,1.9162415
1419904,2,2.0292485
1541375,2,2.140362
1346404,2,2.0606232
981301,2,1.8042339
1265076,2,1.777562
944144,2,1.9809024
1342472,2,1.8204184
1061828,2,2.0773323
1551532,2,2.069377
1559032,2,1.0750419
946194,2,2.0056787
984676,2,2.2110252
1269835,2,2.078516
927567,2,1.9995569
938505,2,1.8845994
891745,2,1.8877391
1418929,2,1.8729352
861001,2,1.919714
1058908,2,1.9279432
1544423,2,2.1674309
1537625,2,1.9167495
863338,2,2.0006332
960193,2,1.7165697
1228796,2,1.8119899
1204984,2,1.9855033
1516044,2,2.0250566
1012388,2,2.0729702
1519833,2,1.9655787
1120148,2,1.8273615
1218802,2,2.1684856
1153705,2,1.7964932
1041986,2,2.074927
1211638,2,1.8141742
1118930,2,1.9852513
1075924,2,1.9110267
1129589,2,1.8832364
1033356,2,2.2828314
1409994,2,2.090836
912559,2,2.1963408
1576315,2,2.0810192
1414166,2,2.1015356
1463593,2,1.0517238
991887,2,1.7604902
1347052,2,2.045094
1237168,2,1.9736881
1441431,2,1.7754802
1131183,2,2.0416045
854338,2,1.8071009
1177843,2,2.040226
926201,2,1.9265099
1541692,2,1.7301354
901846,2,1.9676877
1321159,2,2.1603146
1275231,2,1.9497178
808257,2,1.9958253
1389993,2,1.9765984
1364503,2,2.1322486
1438157,2,2.0110822
996607,2,2.116542
1114686,2,2.0401144
1152333,2,2.0340555
841780,2,1.9721882
1139162,2,1.5759062
1576909,2,1.9353708
1291303,2,2.0274982
954768,2,2.0804894
1378098,2,1.914831
1064780,2,1.9726816
811899,2,2.3250184
1559128,2,2.2413132
868550,2,2.1564872
1106537,2,1.982844
1400524,2,1.9358896
1105740,2,1.583965
1306239,2,1.8221627
1532128,2,2.0525475
1541521,2,1.8859496
1226843,2,2.1267495
1009021,2,1.9726849
1384294,2,1.9608718
1488454,2,2.0177162
1111372,2,1.9915714
1263034,2,1.9706713
903775,2,1.9861351
1166477,2,1.8855371
1235198,2,2.031933
879838,2,2.0880494
1475373,2,1.8419846
954445,2,1.8283571
1393983,2,1.1549491
1586308,2,2.0787733
885115,2,2.0812848
1326783,2,2.1553416
1032712,2,1.8508986
1507375,2,1.8832364
1132649,2,2.0547035
1047931,2,1.9849832
948708,2,2.0037515
1244739,2,2.0410144
1406856,2,1.8729352
1370978,2,1.2687904
954823,2,1.9033045
1322513,2,2.2079628
891506,2,1.9122199
1278946,2,2.0454738
1379605,2,1.8729352
865085,2,1.8877391
815396,2,1.9282866
992152,2,1.6701893
1351892,2,1.9274111
817033,2,1.8615662
1015500,2,1.8322649
857629,2,2.0763738
1079579,2,2.030505
1284839,2,1.887594
1426864,2,2.0411878
1026448,2,1.912828
1006522,2,1.9019381
1066146,2,2.113689
1306756,2,2.0284526
1477782,2,1.8583251
1396687,2,2.0239592
813991,2,1.8490856
1580315,2,1.9938488
1345416,2,1.7678384
1012010,2,2.0821989
1228367,2,2.125086
1036500,2,1.274152
1371470,2,1.9162323
1389161,2,1.9006475
1389784,2,1.9117448
999749,2,2.0792887
988122,2,2.2873094
1326792,2,1.8571148
1196490,2,2.297333
877168,2,1.9587548
1077615,2,2.11958
1524424,2,1.9540775
893552,2,2.0009108
1454474,2,2.098632
959090,2,1.9223442
1292251,2,2.045094
1197799,2,1.1549491
958024,2,2.0673919
1452813,2,1.9525038
1171973,2,1.707233
920323,2,2.2272277
963919,2,2.203272
918262,2,2.0111005
1460109,2,1.731313
1352871,2,2.0148134
1550082,2,2.1008363
980970,2,2.0732567
1092474,2,1.707233
1590003,2,1.797868
1425143,2,1.848184
1449563,2,1.9636124
1311193,2,1.888361
1364818,2,1.9653567
996369,2,1.8877391
877904,2,2.0015483
1592575,2,1.8998322
1143706,2,2.251146
1433874,2,1.8998212
1339049,2,2.0945003
1185652,2,1.9858117
1429310,2,1.9898956
1439384,2,1.964135
989704,2,2.0324333
1056942,2,1.8877391
1575850,2,1.9331357
823213,2,1.9157912
1422065,2,1.8877391
957214,2,1.8612955
867167,2,2.0367286
1056154,2,1.848184
1421949,2,1.8166234
1293709,2,1.9489782
1592943,2,2.0183043
1514559,2,1.6957659
1293791,2,1.9543408
1349871,2,1.869461
1341619,2,1.9839573
1450313,2,2.111857
1098486,2,1.9763193
1224278,2,1.9789834
948788,2,2.098184
1458302,2,1.9368104
892292,2,1.7040417
869363,2,1.8729352
1584327,2,1.84274
1040794,2,1.9835047
953832,2,1.9152938
1377819,2,1.9909018
1159046,2,1.9399589
1382825,2,2.1809275
1095764,2,1.9846113
1149776,2,1.8129573
1270831,2,1.9971063
1226647,2,1.8877391
1513395,2,2.3249528
1100348,2,1.9479325
1423478,2,1.9065588
850388,2,1.9542433
1405884,2,2.0529606
1280969,2,1.9295393
1353397,2,2.2265296
851565,2,1.8877391
1481233,2,1.9223442
1020299,2,1.9355398
1079520,2,1.9846921
1055974,2,1.9005777
1121920,2,1.9747101
926230,2,1.937541
1065553,2,1.9021446
1408235,2,1.9814495
1095091,2,1.0232874
951546,2,2.0319188
803007,2,1.9900736
1280409,2,1.9597188
1539423,2,1.9105762
1452946,2,1.7384317
847730,2,2.1010287
1099352,2,1.9706713
1165594,2,2.0418332
959157,2,2.120505
1315530,2,1.999528
1521391,2,1.7379953
1257828,2,2.297004
1454992,2,2.1478431
1505271,2,2.3057663
1001790,2,2.0794268
1228699,2,1.9608101
1073582,2,1.9253479
1283651,2,1.7163819
1450462,2,1.9228032
807444,2,1.2687904
1330450,2,1.9223442
977376,2,1.8122517
807778,2,1.728255
917314,2,1.8314399
1406085,2,2.0474372
1592076,2,2.1817436
1291730,2,2.2394218
1339527,2,1.9467403
1163934,2,1.8580807
1529964,2,2.0311205
939673,2,1.8442734
1167839,2,2.1329658
874448,2,2.070139
1070904,2,1.8717922
1530712,2,1.7772282
1560329,2,1.8996881
1347206,2,1.930859
1272025,2,1.977654
1413120,2,1.863905
1086239,2,2.143613
1055409,2,1.8877391
1562004,2,2.1301086
1569236,2,1.8753704
1358981,2,2.0173008
862548,2,1.9637773
1559019,2,1.9745163
989647,2,1.8042177
1107038,2,2.04735
890997,2,1.972893
1126317,2,2.0794468
1564226,2,1.9051925
909474,2,2.2297406
1545648,2,2.146927
1562989,2,1.7782524
896327,2,2.0196028
909294,2,2.0646126
1390678,2,1.9952894
1085866,2,1.7858431
1362543,2,1.99954
1192563,2,1.9241021
1006547,2,1.8111798
836715,2,1.8823531
1188100,2,1.8482565
1535855,2,1.9540775
1527177,2,2.1240172
1429362,2,1.9786316
977693,2,1.9670897
1214635,2,1.888361
816256,2,1.8806725
1262487,2,1.7634045
1583503,2,2.0937884
1353979,2,2.090987
1537932,2,2.0018308
1590671,2,1.9460092
1243773,2,1.9543431
1295710,2,1.9292111
1463454,2,2.2609372
1467106,2,1.7824789
1271033,2,1.1549491
973508,2,2.0066972
1374061,2,2.1355317
1229939,2,1.8365791
1015730,2,1.9262694
1508273,2,2.1913068
1566366,2,1.813882
802650,2,1.9223442
874711,2,1.0232874
1582021,2,1.8699975
1348669,2,1.8672868
997483,2,1.8827097
1443695,2,2.1996045
963236,2,1.7780186
832103,2,2.0074327
1111765,2,1.975682
1249664,2,1.9253479
864842,2,2.2356062
1481555,2,1.7142262
917517,2,2.0655363
1556825,2,2.1839876
977679,2,2.1167421
1553565,2,1.962639
949888,2,1.9117448
855713,2,1.9604859
1402807,2,2.1579893
1379115,2,2.138168
1281981,2,1.8857253
1320497,2,2.1870677
1420492,2,1.7876319
1209426,2,2.1549613
825224,2,2.0101094
987609,2,1.907746
1121049,2,1.848184
1266810,2,2.186583
858512,2,2.1140249
1468869,2,1.8590801
1007228,2,2.0594876
910980,2,2.0647676
1453699,2,2.0781755
1553554,2,2.1727712
1183566,2,2.0511732
1417986,2,1.7596903
1408162,2,1.960416
1244840,2,1.804621
1477485,2,1.2687904
978222,2,1.6596291
1029243,2,2.045468
1026212,2,1.9406009
1384144,2,2.1313682
814288,2,1.9089671
862642,2,2.0909855
1350399,2,1.870801
1530270,2,1.9223442
1254652,2,2.1632261
1507682,2,1.9790676
Accuracy: 957/1000 = 0.957
