predicted,actual
4.6944757,5
2.1873424,2
4.5463505,4
8.687343,8
5.000122,5
2.0547361,2
9.941144,9
7.2324476,7
9.259272,9
2.2036345,2
9.417956,9
7.5109253,7
3.8597367,4
9.739472,9
3.0792282,3
1.3049953,2
7.6238527,7
3.159072,3
6.521968,6
2.9811816,3
6.374997,6
8.562273,8
8.09595,8
3.1447084,3
7.2190037,7
0.0,0
9.679786,9
1.891108,2
7.5570745,7
9.193794,9
0.0,0
5.1147585,5
3.958989,4
5.399989,5
8.095252,8
4.1542377,4
3.17408,3
3.1355038,3
1.3049953,1
7.317786,7
8.825697,8
9.182709,9
7.4348774,7
6.3609104,6
2.0219333,2
1.3049953,1
6.94401,7
0.0,0
5.1455297,5
6.1337214,6
4.896718,5
2.0896158,2
9.161348,9
5.2362556,5
4.51636,4
6.5843554,6
1.9594009,2
1.8565835,2
1.7444916,2
9.055408,9
0.0,0
7.7392063,7
7.289523,7
2.1466331,2
1.9341102,2
5.935895,6
3.1670775,3
4.4249907,4
1.918766,2
0.0,0
5.293215,5
9.461311,9
7.023777,6
1.5876253,2
1.3049953,1
9.387314,9
0.0,0
6.185585,6
0.0,0
4.084146,4
8.622983,8
4.163924,4
2.9637866,3
1.3049953,1
4.9845176,5
5.0587864,4
1.8912404,2
9.470376,9
5.0470743,5
6.5980196,7
2.8856645,3
1.3049953,1
5.185438,5
1.3049953,4
4.8991246,5
3.1530285,3
7.4537077,7
3.2039742,3
8.154674,8
6.0872116,6
1.563371,2
4.224333,4
6.2627087,6
1.3049953,1
1.3049953,1
4.1431503,4
0.0,0
0.0,0
5.494255,5
8.007442,8
6.7990646,6
7.3104677,7
4.4119396,4
1.771516,2
8.341171,8
0.0,0
1.9773504,2
5.2690134,5
4.2058372,4
8.3210535,8
3.1808295,3
0.0,0
6.5762024,6
4.2777762,4
8.082286,8
6.569763,6
4.1869326,4
1.3049953,1
7.909811,8
1.3049953,1
5.2896185,5
4.3540154,4
10.301959,9
3.974411,4
3.1695023,3
2.0390246,2
0.0,0
5.1727023,5
0.0,0
7.52884,7
9.275116,9
1.8873577,2
9.170601,9
8.356909,8
8.572655,9
5.7605076,6
5.0763555,5
1.7685269,2
4.4792843,4
4.295519,4
6.42918,6
4.1125493,4
8.446401,8
4.1809254,4
1.3049953,1
6.8295937,7
5.6974783,5
8.532464,8
9.244724,9
4.741047,5
10.303441,9
3.3065307,3
2.3164043,2
5.0061455,5
8.312456,8
1.8330262,2
2.0035625,2
7.2338257,7
1.8191931,2
8.564651,8
4.0287786,4
1.3049953,1
9.570029,9
2.5936284,3
6.235077,6
0.0,0
1.7789297,2
2.149944,2
9.462089,9
1.3049953,1
1.9713604,2
7.494282,7
1.9467332,2
1.3049953,1
2.8670676,3
3.8805056,4
9.31261,9
1.3049953,1
8.7209635,8
0.0,0
2.050437,2
1.8090966,2
3.0123,3
4.415472,4
1.3049953,1
3.1063938,3
6.636036,7
4.3462024,4
1.3049953,1
1.3049953,4
1.3049953,1
5.017255,5
9.369244,9
6.463031,6
9.204701,9
0.0,0
5.514349,5
7.8388815,7
6.2621174,6
8.485366,8
1.7537464,2
0.0,0
7.524885,7
3.042306,3
5.4356337,5
8.497495,8
1.6906024,2
7.803343,8
2.1319938,2
3.214137,4
8.812486,8
4.948575,5
8.029691,8
8.269309,9
7.3318653,7
1.3049953,1
1.971241,2
3.9387534,4
5.2845535,5
5.312395,5
1.3049953,1
8.395327,8
1.3049953,1
4.0712843,4
4.2790937,4
6.5602493,6
5.9346294,5
8.876038,8
9.448072,9
2.1955128,2
3.2417498,3
0.0,0
5.3882895,5
1.3049953,1
4.542112,4
0.0,0
5.7528267,5
1.3049953,1
1.9099741,2
9.165983,9
1.8925776,2
4.5690866,4
1.3049953,1
6.1409245,6
8.736321,8
0.0,0
4.54068,4
9.2900305,9
0.0,0
0.0,0
4.9890924,5
9.514497,9
2.0141134,2
3.2223248,3
5.5325375,5
9.17582,9
4.2655144,4
4.4308376,4
3.232512,3
9.853867,9
2.2508988,2
2.8159313,3
5.0914392,5
6.137866,6
5.353056,5
1.8790929,2
7.035488,7
2.0825121,2
4.3976736,4
2.0555477,2
4.3140383,4
7.8429804,7
1.6913406,2
5.7111683,5
2.787239,3
7.241473,7
6.501549,6
1.3049953,1
0.0,0
7.2613783,7
5.080377,5
4.301667,4
5.7215157,5
1.3049953,1
6.4071445,6
9.245889,9
7.7031813,7
1.3049953,1
6.5888395,6
2.912034,3
2.55854,3
1.3049953,1
1.9458143,2
1.7890891,2
0.0,0
5.1500425,5
0.0,0
6.517967,6
8.589224,8
2.8758023,3
6.290762,6
7.467904,7
7.3497915,7
3.058516,3
8.395846,8
1.3049953,1
7.56752,7
8.770371,9
3.0695205,3
9.58442,9
1.9130758,2
7.7397356,8
3.0612898,3
7.4639673,7
4.023825,4
1.6698469,1
1.852956,2
3.08641,3
6.1639843,6
5.468401,5
0.0,0
1.3049953,1
8.561325,8
6.3764095,6
8.658448,9
1.3049953,2
1.3049953,1
6.2975683,6
0.0,0
2.0302515,2
8.772334,8
0.0,0
8.287142,8
8.186359,8
9.554582,9
1.3049953,1
2.0117536,2
2.1406465,2
1.3049953,1
4.4101977,4
8.517213,8
1.3049953,1
4.2672014,4
4.4174843,4
5.1789436,5
1.3049953,1
8.171817,8
7.472788,7
7.9026194,7
8.682426,9
7.302826,7
0.0,0
6.168373,6
9.241543,9
4.403533,4
5.199604,5
6.3819246,6
2.2526011,2
5.2298994,5
7.6319237,7
4.19183,4
7.0920134,7
2.2271347,2
2.9944606,3
0.0,0
8.488374,8
3.9625893,4
9.0091915,8
0.0,0
0.0,0
9.610375,9
6.9260635,7
7.25268,7
8.959902,9
8.835619,8
1.965354,2
1.3049953,1
6.210124,6
5.0542336,5
5.731003,5
1.3049953,1
1.3049953,1
8.977084,9
7.2505407,7
7.041218,7
8.34872,8
6.1850796,6
4.0109043,4
7.2208004,7
4.776122,5
2.8280253,3
1.3049953,1
6.5225487,6
3.5908318,4
5.123757,5
6.7413473,7
4.2153673,4
1.3049953,1
7.9836206,8
3.374647,3
5.216264,5
1.3049953,1
6.9356337,7
1.3049953,1
1.3049953,1
8.018402,8
6.6192675,6
5.0470276,4
2.9506974,3
8.599975,8
3.1151652,3
1.3049953,1
2.0591362,2
8.71468,8
8.491563,9
0.0,0
9.167038,9
1.3049953,1
2.036858,2
3.04984,3
2.905781,3
0.0,0
3.2985687,3
0.0,0
1.9938786,2
0.0,0
3.16436,3
3.0926824,3
8.663118,8
3.5037758,3
5.606044,5
7.2227306,7
0.0,0
5.238435,5
9.6097765,9
0.0,0
4.9771714,5
9.277376,9
1.3049953,1
4.8882084,5
1.3049953,1
1.3049953,1
2.0418432,2
6.088068,6
5.3551245,5
5.204282,5
4.076664,4
5.3197412,5
1.3049953,1
6.4785566,6
0.0,0
1.8630016,2
2.1355772,2
9.035023,8
0.0,0
6.676984,7
1.3049953,1
0.0,0
8.2584305,8
5.037942,5
5.7466936,6
2.6348138,3
2.069135,2
9.369672,9
4.3366375,4
3.0720468,3
5.989703,6
0.0,0
2.7803411,3
3.690367,4
1.3049953,1
4.8376465,5
9.706987,9
2.9255977,3
0.0,0
5.9252825,5
0.0,0
6.1672077,6
2.2819626,2
6.955163,7
6.5214567,6
6.3979616,6
6.4047174,6
9.339672,9
6.1645927,6
6.93118,7
8.270873,8
2.1819181,2
0.0,0
6.0448093,6
0.0,0
8.273516,8
9.557976,9
5.3504925,5
2.9932175,3
6.768792,6
6.7072945,7
4.9078856,4
2.731645,3
9.439061,9
7.710803,7
2.0309303,2
0.0,0
4.278677,4
7.9547653,7
1.8896905,2
1.8374057,2
8.720097,8
1.7762729,2
7.675189,7
0.0,0
4.165411,4
0.0,0
5.254981,5
2.148108,2
8.56163,8
7.6118755,7
7.01571,7
9.516566,9
1.3049953,1
3.9682412,4
0.0,0
1.3049953,1
1.3049953,1
1.9140854,2
2.8592167,3
6.1020737,6
1.9107094,2
0.0,0
6.163065,6
6.0345945,6
1.3049953,1
9.126579,9
4.154498,4
5.25655,5
1.9307685,2
7.1106453,7
7.007146,7
8.4307785,8
9.126837,9
5.050399,5
8.225808,8
2.842259,3
8.441419,8
5.4547853,5
6.113065,6
1.796967,2
0.0,0
9.207211,9
7.0757523,7
1.3049953,1
8.59833,8
2.1983979,2
6.306347,6
9.480736,9
8.478271,8
4.305304,4
9.055761,9
4.1965575,4
1.3049953,1
2.860495,3
8.439173,8
4.5074577,4
0.0,0
7.884635,7
7.8358736,7
3.1405892,3
6.682146,7
5.912904,6
6.268982,6
8.225237,8
8.167708,8
1.9582739,2
7.120987,7
0.0,0
4.2024326,4
3.2835488,3
7.057438,7
6.805359,7
0.0,0
8.632328,8
4.242632,4
6.575845,7
4.4297333,4
0.0,0
6.5949574,6
9.0016,9
8.67592,8
6.102209,6
0.0,0
6.74701,1
5.9412813,6
4.5386705,4
5.242799,5
1.3049953,2
7.2242975,7
3.098456,3
6.1543503,6
2.237691,2
2.0291314,2
9.33979,9
1.3049953,2
6.8299417,7
4.0494394,4
9.341777,8
7.0520267,7
1.8982522,2
9.207724,9
5.7365417,5
3.1353464,3
3.9707332,4
8.485517,8
0.0,0
4.2249637,4
3.891036,4
6.4582434,6
5.178069,5
6.962863,6
1.3049953,1
1.9265454,2
1.3049953,2
8.997155,8
4.829123,4
5.494217,5
7.257102,7
7.4372225,8
0.0,0
6.5290403,6
8.312764,8
9.0797415,9
1.3049953,1
7.698694,7
7.1361504,7
2.384047,2
6.413746,6
2.890304,3
9.856923,9
9.703599,9
1.3049953,1
0.0,0
3.8924582,4
1.9825037,2
5.007891,5
4.271031,4
4.246565,4
9.035617,9
2.0489893,2
6.7499743,6
6.5184793,7
1.868838,2
8.210409,8
3.1896756,3
3.0785785,3
2.1940181,2
7.2686443,7
0.0,0
4.1423526,4
6.98314,7
0.0,0
7.524105,7
6.8948717,7
8.573838,8
1.3049953,1
7.916498,7
2.794217,3
7.410837,7
8.731309,8
0.0,0
1.3049953,1
0.0,0
2.074636,2
9.457335,9
7.3714485,7
6.308139,6
2.4257088,2
2.0141773,2
6.436345,6
9.336005,9
0.0,0
6.4903126,6
8.540313,8
8.996633,8
8.999614,9
6.54486,6
3.0982728,3
4.967753,5
0.0,0
1.3049953,2
1.3049953,2
4.6742487,5
9.335572,9
6.17344,6
3.8267748,4
1.3049953,1
5.070018,5
1.3049953,1
7.3180065,7
3.3115706,4
8.249979,8
8.957968,9
5.2743735,5
7.245983,7
4.1996665,4
7.1650114,7
2.0797968,2
1.3049953,2
1.3049953,1
4.0136824,4
8.334022,8
8.40022,8
6.257784,6
1.8630471,2
1.8749115,2
2.0386922,2
6.0696,6
7.1576166,7
8.227397,8
1.3049953,1
8.379444,8
8.371569,8
1.3049953,1
9.866575,9
0.0,0
7.3929234,7
9.234212,9
6.119479,6
6.164008,6
8.387642,8
2.2145882,2
3.3619,3
5.257517,5
4.4784985,4
5.4425564,5
4.0722103,4
1.3049953,1
2.9314182,3
7.181362,7
1.3049953,1
4.8911448,5
0.0,0
0.0,0
8.383094,8
5.377099,5
2.8583097,3
7.419862,7
6.079056,6
8.580095,8
1.952779,2
8.255,8
4.180702,4
1.9171705,2
3.083175,3
5.4444494,6
1.3049953,2
8.202182,8
1.3049953,7
2.2234926,2
4.2386327,4
7.60184,7
3.1087341,3
3.815085,4
4.499604,4
1.3049953,5
4.213778,4
8.0985985,8
3.1136334,3
1.3049953,1
5.700079,5
1.3049953,1
0.0,0
1.8782544,2
1.8422161,2
1.9973868,2
9.71588,9
5.273344,5
9.125818,9
6.189724,6
6.7646933,6
9.27978,9
3.7131946,4
1.3049953,1
7.171528,7
2.123477,2
1.9712869,2
0.0,0
7.5896053,7
0.0,0
6.259371,6
8.611283,8
0.0,0
5.7281914,5
7.361271,7
3.8040912,4
7.7726574,7
9.023911,9
3.2236314,3
2.0844195,2
5.5218477,5
6.824316,7
1.3049953,1
8.753352,9
9.241574,9
9.575129,9
9.326306,9
4.255589,4
4.700797,5
1.3049953,5
6.773074,7
6.1202707,6
2.208174,2
6.2893867,6
3.374152,3
1.3049953,1
8.37204,8
5.7213345,5
2.868062,3
2.941115,3
3.9554954,4
7.7867317,7
3.0124354,3
1.926357,2
9.425119,9
7.2260065,7
5.636076,5
5.1717973,5
6.617054,6
9.535581,9
8.914678,8
0.0,0
8.284839,8
2.9623213,3
4.4298363,4
9.381991,9
1.8783923,2
0.0,0
8.129568,8
6.023343,6
9.54659,9
1.3049953,1
4.965681,4
1.3049953,2
8.432881,8
5.1971874,5
6.5188923,6
7.4026976,7
1.3049953,1
8.342784,8
1.9415531,2
5.0993147,5
7.3115616,7
2.053725,2
8.176151,8
4.009677,4
5.2801323,5
8.61791,8
7.120904,7
4.679303,5
4.14612,4
6.5414143,6
7.2546844,7
0.0,0
0.0,0
4.0448313,4
1.3049953,1
1.3049953,1
8.350356,8
3.0230517,3
0.0,0
1.9130697,2
2.3232532,2
2.2973945,2
8.052163,8
5.132728,4
3.3662136,3
1.3049953,1
5.987381,6
1.3049953,3
9.678304,9
1.3049953,1
3.7415934,4
7.348014,7
9.333087,9
9.24592,8
8.585575,8
0.0,0
1.3049953,1
1.3049953,1
6.2408247,6
6.213049,6
9.566729,9
2.1791687,2
1.3049953,3
5.0407104,5
6.556183,6
6.756954,6
6.5713415,6
9.558435,9
8.299604,8
7.4057465,7
0.0,2
7.980442,8
5.387554,5
1.3049953,1
1.9651027,2
9.309014,9
0.0,0
5.2973194,5
7.141818,7
1.3049953,2
2.154524,2
3.0789485,3
1.3049953,1
3.641698,4
2.0277843,2
1.3049953,1
0.0,0
1.9623287,2
4.498647,4
1.7404156,2
5.7547455,6
0.0,0
6.1433487,6
6.447448,6
1.8871062,2
5.4471626,5
4.352091,4
3.078039,3
6.8460827,7
7.822505,8
1.3049953,1
6.9588575,7
2.9972181,3
7.2236204,7
6.0560026,6
7.427971,7
10.143965,9
4.169585,4
4.1392527,4
1.3049953,1
4.6218376,4
9.482289,9
5.407299,5
8.757307,8
4.3009224,4
7.140086,7
6.2984715,6
0.0,0
1.7971334,2
5.2937374,5
9.450465,9
9.48597,9
8.981853,9
0.0,0
0.0,0
2.1129613,2
8.942892,9
6.199239,6
2.8103976,3
5.5519104,5
6.5099316,6
1.3049953,1
1.3049953,1
7.4350348,7
5.5394773,5
2.891595,3
8.345355,8
3.2277203,3
5.722065,6
1.7515142,2
1.3049953,1
9.812312,9
4.9023733,5
8.991535,9
5.5036087,5
0.0,0
6.4545126,6
8.717201,8
1.8939602,2
0.0,0
2.219118,2
1.9752114,2
3.0842745,3
8.405272,8
1.3049953,1
4.26154,4
3.1153402,3
4.0585337,4
1.3049953,1
4.1883936,4
9.419114,9
2.7974534,3
1.9080086,2
8.872923,8
9.493846,9
6.0822496,6
1.3049953,1
0.0,0
3.9454157,4
9.235896,9
5.0693574,5
9.864099,9
6.2614994,6
4.596384,4
4.435919,4
2.2490273,2
5.9373617,5
2.13756,2
0.0,0
7.289814,7
6.2197876,6
4.9512997,5
6.0818853,6
6.0434084,6
2.8020768,3
8.3867655,8
5.479145,5
5.9516716,6
3.133651,3
7.704735,7
5.436428,5
1.5274256,2
2.9181361,3
9.65932,9
1.3049953,2
1.3049953,2
9.245764,9
7.158119,7
7.0605793,7
8.599357,8
2.8542953,3
8.095202,8
7.4109535,7
2.9108262,3
1.3049953,1
4.058042,4
7.9682865,8
9.457474,9
6.293565,6
7.3042326,6
2.0308425,2
1.3049953,1
7.287532,7
1.3049953,1
8.673983,8
8.337649,8
5.205,5
0.0,0
5.708106,6
0.0,0
0.0,0
6.263796,6
7.042428,7
9.455425,9
5.992282,6
1.3049953,1
4.3000984,4
9.299087,9
9.184103,9
1.9594545,2
9.62173,9
1.3049953,1
9.340686,9
7.218218,7
2.325162,2
5.150112,5
6.374544,6
1.3049953,1
6.4416885,6
0.0,0
5.4791155,5
2.974824,3
1.3049953,1
1.9268429,2
1.3049953,1
4.954891,5
3.7347581,4
4.0519037,4
7.405485,7
0.0,0
9.533185,9
2.9337587,3
1.3049953,1
6.394656,6
5.655011,6
6.5748844,6
5.069121,5
7.734478,7
1.3049953,2
0.0,0
8.605921,8
7.081421,7
1.3049953,1
5.778392,6
1.9268951,2
1.9119954,2
7.924322,8
0.0,0
8.396935,8
1.3049953,1
9.427762,9
0.0,0
1.3049953,2
1.3049953,1
1.3049953,1
1.3049953,1
4.0726137,4
1.3049953,1
8.4302435,8
1.3049953,1
3.2658687,3
7.7169065,7
5.842492,5
1.9750748,2
1.3049953,1
9.686555,9
1.3049953,1
4.015128,4
9.459956,9
6.6987715,6
4.281931,4
6.1434984,6
0.0,0
6.480234,6
1.3049953,1
7.4219875,7
6.0367413,6
1.3049953,1
2.9213848,3
1.3049953,1
0.0,0
2.2084117,2
5.5264864,5
9.16806,9
5.433243,5
5.773384,6
7.284218,7
6.9822206,7
9.332479,9
2.0146003,2
1.3049953,1
4.977395,5
4.072233,4
3.963764,4
8.186715,8
1.3049953,1
7.053319,7
4.225547,4
1.8184023,2
0.0,0
8.603643,8
0.0,0
1.3049953,1
6.8064117,7
7.368704,7
4.1196637,4
0.0,0
0.0,0
1.3049953,1
6.138708,6
5.504175,5
5.4763174,5
9.271661,9
8.592547,8
1.8814762,2
1.3049953,1
0.0,0
5.206092,5
0.0,0
1.3049953,1
5.025179,5
0.0,0
3.9990153,4
1.3049953,1
4.38916,4
1.9337502,2
8.259791,8
5.4841356,5
4.487812,4
9.011758,9
1.3049953,1
6.155696,6
9.761572,9
0.0,0
0.0,0
6.344038,6
2.9416566,3
4.2812424,4
7.5428047,7
0.0,0
1.3049953,1
1.991554,2
8.5489855,8
2.404811,2
1.3049953,1
9.269317,9
9.095399,9
1.3049953,1
4.037919,4
1.3049953,1
4.9396772,5
5.2926393,5
6.2362165,6
3.9228723,4
0.0,0
9.4877405,9
5.9140797,6
7.6647806,7
8.021404,7
6.1656666,6
0.0,0
5.556922,5
2.0586705,2
1.3049953,1
6.451977,6
4.6799526,4
4.159265,4
5.303112,5
1.3049953,1
2.9760714,3
9.12267,9
0.0,0
1.3049953,1
6.127556,6
5.132083,5
0.0,0
8.139645,8
2.1157713,2
2.119623,2
3.0548248,3
5.6284485,5
6.033969,6
3.9985912,4
1.899759,2
9.932824,9
1.3049953,1
0.0,0
7.6367426,7
0.0,0
1.9382334,2
8.223879,8
1.3049953,1
8.773044,8
1.8323927,2
0.0,0
6.4152145,6
2.8624659,3
8.296752,8
2.8355398,3
8.016628,8
1.7270232,2
1.9746277,2
7.194272,7
1.3049953,1
9.440402,9
9.748204,9
2.2864366,2
0.0,0
6.157379,6
8.753324,8
7.42949,7
7.889682,8
5.9979925,6
0.0,0
1.3049953,1
1.857056,2
1.3049953,1
8.129528,8
6.443219,6
9.576112,9
7.282651,7
6.297305,6
4.2687273,4
6.078558,6
9.478811,9
0.0,0
5.4260225,5
9.535256,9
1.7131581,2
9.4441,9
6.4033737,7
7.410948,7
4.53795,4
2.8229237,3
4.368214,4
4.885597,5
6.008482,6
8.216287,8
9.670694,9
9.383187,9
7.3619194,7
7.4493017,7
1.8447487,2
9.562334,9
4.1004143,4
9.835265,9
1.3049953,2
2.6548982,3
1.909725,2
5.7427998,5
8.415348,8
4.330515,4
4.057542,4
4.8479805,5
5.3963356,5
6.605048,6
1.3049953,1
1.8764498,2
9.356038,9
2.1600204,2
9.218162,9
0.0,0
0.0,0
9.065429,9
3.2515893,3
4.9907866,5
4.3619604,4
9.506123,9
4.315276,4
3.0982158,3
1.3049953,1
1.3049953,5
8.128792,8
9.09286,9
6.333728,6
8.999715,9
8.402699,8
1.7868717,2
2.080537,2
0.0,1
4.2620134,4
7.5552664,7
1.9348426,2
0.0,0
4.953292,5
1.3049953,1
1.3049953,1
4.807067,5
9.221753,9
3.1962216,3
9.548752,9
3.1953773,3
1.3049953,1
1.3049953,1
0.0,0
1.9285836,2
2.681953,3
4.651116,4
6.375658,6
6.724203,6
9.15312,9
8.12537,8
7.208639,7
3.078361,3
0.0,0
7.568117,7
1.3049953,1
3.0957723,3
1.3049953,4
1.3049953,1
1.3049953,1
0.0,0
4.020977,4
8.464007,8
0.0,0
1.3049953,1
1.8587307,2
6.2230625,6
2.9391518,3
0.0,0
3.9825475,4
0.0,0
5.3555603,5
2.4271336,2
4.4150543,4
1.9313039,2
8.833917,9
6.759454,7
0.0,0
1.789145,2
0.0,0
6.3983364,6
8.574727,8
8.371977,8
0.0,0
2.7142284,3
5.075073,5
7.1537724,7
5.561122,6
2.2002752,2
9.227053,9
8.489888,8
6.2054777,6
3.894465,4
4.084939,4
2.0564766,2
5.4348345,5
5.3320513,5
6.1315966,6
9.021223,9
9.11444,9
3.121537,3
7.259095,7
4.2494173,4
4.203296,4
9.8630495,9
2.9102035,3
6.1591034,6
5.5804796,5
3.175337,3
1.3049953,1
7.3167143,7
9.250818,9
3.271378,3
4.9387136,5
6.127433,6
0.0,0
7.5588303,7
6.771844,7
5.782816,6
0.0,0
6.4981747,6
7.7388525,8
0.0,0
6.359234,6
8.226476,8
4.172685,4
1.9147164,2
9.534982,9
0.0,0
1.3049953,1
8.430208,8
5.202438,5
9.666076,9
4.8713818,4
2.1833432,2
1.3049953,1
1.3049953,1
3.024571,3
9.209456,9
0.0,0
0.0,0
8.9797945,8
7.418248,7
5.105771,5
1.3049953,1
9.527093,9
9.629971,9
0.0,0
1.3049953,1
8.2871275,8
7.469693,7
5.2799234,5
8.225138,8
7.4468136,7
0.0,0
2.2274585,2
7.3060656,7
0.0,0
5.3392973,5
7.1487265,7
5.3902264,5
3.771952,4
6.6487103,6
0.0,0
8.346329,8
1.3049953,1
1.3049953,1
3.5038598,3
9.280039,9
2.0365067,2
4.2869587,4
3.2138805,3
0.0,0
2.2709317,2
2.637085,3
5.631422,6
1.3049953,1
0.0,0
8.563327,8
8.5167265,8
5.1075478,5
4.926508,6
5.17391,5
4.635976,4
1.3049953,1
5.363204,5
6.992133,7
9.20478,8
8.486181,8
9.457341,9
5.8077974,6
6.301463,6
8.489173,8
1.8862795,2
4.060272,4
2.0366282,2
1.3049953,4
6.087346,6
6.5410967,6
10.251241,9
8.335888,8
6.2106752,6
5.714469,6
1.7010672,2
5.1919374,5
1.3049953,1
3.990064,4
4.2805557,4
0.0,0
4.278698,4
9.256933,9
4.1603336,4
5.5806932,5
3.0279868,3
5.846792,5
5.1671686,5
3.0517998,3
3.0891316,3
2.9807556,3
4.9661674,5
2.6161792,3
6.98744,7
3.8041239,4
6.266307,6
4.28454,4
5.9526834,5
7.537897,4
8.449293,8
1.3049953,1
9.596028,9
8.595626,8
4.9164233,5
4.1280537,4
7.712389,7
1.9745418,2
0.0,0
9.488917,9
1.3049953,1
1.3049953,1
7.563902,7
6.4245386,6
7.3273573,7
1.3049953,1
1.3049953,1
5.784878,6
6.3845634,6
8.375263,8
4.14065,4
4.5047665,4
2.9472535,3
3.0180497,3
1.3049953,1
6.4258623,6
2.2366118,2
1.3049953,1
9.201641,9
4.3329024,4
8.931994,9
2.0813203,2
2.0831823,2
1.3049953,1
3.1024585,3
2.2120118,2
2.8044155,3
9.400287,9
1.3049953,1
2.8507762,3
5.455079,5
5.7474527,5
1.3049953,2
9.506116,9
2.5864072,3
4.996749,4
3.1657224,3
0.0,0
8.1287565,8
1.3049953,1
2.9034042,3
8.5505495,8
6.259508,6
1.73315,2
1.3049953,1
8.600915,9
0.0,0
