predicted,actual
0.0,0
8.96367,9
7.09685,7
7.993711,7
9.021542,9
7.959692,8
2.0108013,2
0.862587,1
6.050522,6
5.0234203,5
5.0174937,5
1.0012386,1
0.9611988,1
8.923255,9
7.437271,7
7.076253,7
8.022449,8
6.0258527,6
3.9574432,4
7.0413685,7
5.0100145,5
3.0670493,3
1.0807496,1
6.0272517,6
3.9499156,4
5.038826,5
7.023129,7
3.9609528,4
1.12204,1
7.9923024,8
3.0670493,3
5.0370846,5
0.8441473,1
7.02093,7
1.0679646,1
1.0384138,1
7.9831743,8
6.0812945,6
3.0670493,4
3.0670493,3
8.0120535,8
3.0670493,3
0.9897413,1
2.0108013,2
8.051324,8
9.08247,9
0.0,0
8.956513,9
1.2416158,1
2.0108013,2
3.0670493,3
3.0670493,3
0.0,0
3.0670493,3
0.0,0
2.0108013,2
0.0,0
3.0670493,3
3.0670493,3
8.045575,8
3.0670493,3
5.012155,5
7.021061,7
0.0,0
5.031348,5
9.042034,9
0.0,0
5.0144057,5
8.940473,9
1.0158861,1
5.0132365,5
1.1252038,1
0.8961152,1
2.0108013,2
6.034739,6
5.0346556,5
5.017241,5
3.9548097,4
5.0261183,5
0.913038,1
6.02641,6
0.0,0
2.0108013,2
2.0108013,2
7.9849186,8
0.0,0
7.049355,7
0.8820294,1
0.0,0
7.9437656,8
5.023758,5
6.1935,6
3.0670493,3
2.0109012,2
9.007344,9
3.9473736,4
3.0670493,3
6.0261507,6
0.0,0
3.0670493,3
3.9691443,4
1.015094,1
5.02845,5
9.018922,9
3.0670493,3
0.0,0
5.0263643,5
0.0,0
6.010255,6
2.0108013,2
7.0281057,7
6.0087085,6
6.0205364,6
6.0160933,6
8.969895,9
6.0302835,6
7.033698,7
8.028766,8
2.0108013,2
0.0,0
6.037223,6
0.0,0
8.032339,8
8.096619,9
5.0146694,5
3.0670493,3
6.020336,6
6.976312,7
3.9730043,4
3.0670493,3
9.022928,9
7.010151,7
2.0108013,2
0.0,0
3.9696882,4
7.0265336,7
2.0108013,2
2.0108013,2
7.967622,8
2.0108013,2
7.0470533,7
0.0,0
3.948519,4
0.0,0
4.8656473,5
2.0108013,2
7.9753757,8
7.018776,7
7.044359,7
9.039431,9
1.2230963,1
4.584412,4
0.0,0
1.1441638,1
0.9714607,1
2.0108013,2
3.0670493,3
6.0339603,6
2.0108013,2
0.0,0
6.0353074,6
6.0528703,6
0.91908216,1
9.011674,9
3.9546285,4
5.024911,5
2.0108013,2
7.0166187,7
7.011326,7
8.000548,8
8.974701,9
5.011197,5
8.027313,8
3.0670493,3
5.0157847,8
5.012615,5
6.048609,6
2.0108013,2
0.0,0
8.992825,9
7.019616,7
0.97862184,1
7.9650025,8
2.0108013,2
6.0308423,6
8.99972,9
7.978056,8
3.9482532,4
8.94875,9
3.9546113,4
0.86368287,1
3.0670493,3
8.099901,8
3.952992,4
0.0,0
7.0376596,7
7.015728,7
3.0670493,3
7.0282474,7
6.0375314,6
6.0395346,6
8.005231,8
8.022898,8
2.0108013,2
7.0592146,7
0.0,0
3.9584808,4
3.0670493,3
7.0348988,7
7.017807,7
0.0,0
8.038027,8
3.9503083,4
7.0132437,7
3.951404,4
0.0,0
6.0682755,6
8.957876,9
8.027571,8
6.0074162,6
0.0,0
3.6960163,1
6.0478487,6
3.9473643,4
5.021208,5
2.0108013,2
7.007701,7
3.0670493,3
6.0547276,6
2.0108013,2
2.0108013,2
8.120747,9
2.0108013,2
7.016116,7
3.9789627,4
7.986709,8
7.0382786,7
2.0108013,2
8.928445,9
5.0087013,5
3.0670493,3
3.948206,4
8.000834,8
0.0,0
3.9475417,4
5.2877216,4
7.9400163,6
5.0154834,5
6.013393,6
1.049633,1
2.0108013,2
2.0108013,2
8.0166445,8
3.9595299,4
5.0328827,5
7.0087986,7
7.9356833,8
0.0,0
6.0402403,6
8.001339,8
8.985927,9
0.92901206,1
7.0392175,7
7.0259995,7
2.0108013,2
6.0641026,6
3.0670493,3
8.926369,9
9.017999,9
1.0216048,1
0.0,0
3.9814012,4
2.0108013,2
5.013143,5
3.990047,4
3.9476945,4
9.00939,9
2.0108013,2
6.0195518,6
6.9431305,7
2.0108013,2
7.940717,8
3.0670493,3
3.0670493,3
2.0108013,2
7.0269237,7
0.0,0
3.954097,4
7.0787897,7
0.0,0
7.0361204,7
7.0383816,7
7.9886866,8
0.97085977,1
7.0099025,7
3.0670493,3
7.048418,7
7.983148,8
0.0,0
1.0055574,1
0.0,0
2.0108013,2
9.002649,9
7.0589743,7
6.010666,6
2.0108013,2
2.0108013,2
6.0161037,6
8.998428,9
0.0,0
6.001812,6
8.06325,8
8.015547,8
8.981276,9
6.0528793,6
3.0670493,3
5.016398,5
0.0,0
2.0108013,2
2.0108013,2
3.0670493,5
8.979677,9
6.017049,6
3.955779,4
0.93298006,1
5.0101557,5
0.8525746,1
7.07761,7
3.9016824,4
8.064168,8
9.037793,9
5.0274115,5
7.0202894,7
3.9688969,4
7.0032043,7
2.0108013,2
2.0108013,2
1.0707353,1
3.9734802,4
7.8149977,8
7.979642,8
6.05614,6
2.0108013,2
2.0108013,2
2.0108013,2
6.035919,6
7.0914598,7
8.002174,8
1.0807637,1
8.093206,8
7.972032,8
1.0268927,1
8.9598675,9
0.0,0
7.0076036,7
8.1294565,9
6.0408216,6
6.025717,6
7.9401035,8
2.0108013,2
3.0670493,3
5.037382,5
3.947139,4
5.0152907,5
3.9471455,4
1.0376979,1
3.0670493,3
7.0105247,7
1.0347232,1
5.0289097,5
0.0,0
0.0,0
8.035013,8
5.040161,5
4.4004736,3
7.063334,7
6.0395226,6
8.024166,8
2.0108013,2
7.9873405,8
3.9694848,4
2.0108013,2
3.0670493,3
6.0546274,6
2.0108013,2
8.014299,8
3.0670493,7
2.0108013,2
3.9474096,4
7.0518136,7
3.0670493,3
3.9536252,4
3.9493303,4
5.009836,5
3.9480765,4
7.986819,8
3.0670493,3
1.135114,1
5.025199,5
1.0405862,1
0.0,0
2.0108013,2
2.0108013,2
2.0108013,2
8.9804125,9
4.6262407,5
8.901983,9
6.023505,6
5.997736,6
9.015221,9
3.99944,4
0.9777981,1
7.000271,7
2.0108013,2
2.0108013,2
0.0,0
7.0250483,7
0.0,0
6.0590663,6
8.026983,8
0.0,0
5.0123863,5
7.017359,7
3.96536,4
6.983167,7
8.949634,9
3.0670493,3
2.0108013,2
5.0317726,5
7.0553513,7
1.110983,1
8.034822,9
8.949021,9
8.956963,9
9.006437,9
3.9472866,4
5.0324306,5
3.0670493,5
7.006111,7
6.0380917,6
2.0108013,2
6.0475245,6
3.0670493,3
0.9831002,1
7.902295,8
5.0188823,5
3.0670493,3
3.0670493,3
4.0789185,4
7.0582275,7
3.0670493,3
2.0108013,2
8.94641,9
7.042966,7
5.0155106,5
5.0274096,5
6.0355387,6
8.997934,9
7.939399,8
0.0,0
7.939678,8
3.0670493,3
3.947141,4
8.946193,9
2.0108013,2
0.0,0
7.9067388,8
6.016604,6
8.985567,9
1.0491652,1
4.916237,4
2.0108013,2
7.9986424,8
5.0248423,5
6.021248,6
6.993907,7
1.0244453,1
8.042868,8
2.0108013,2
5.033885,5
7.0360193,7
2.0108013,2
8.025106,8
3.9484072,4
5.014955,5
7.931859,8
7.007781,7
5.0135098,5
3.9472709,4
6.013656,6
7.066513,7
0.0,0
0.0,0
3.955664,4
0.95370257,1
0.8141465,1
8.006335,8
3.0670493,3
0.0,0
2.01093,2
2.0108013,2
2.0108013,2
8.056138,8
4.1610928,4
3.0670493,3
0.9507632,1
6.025793,6
3.0670493,3
8.955418,9
1.1344104,1
3.9642677,4
6.998871,7
8.971903,9
8.025447,8
8.063613,8
0.0,0
1.005608,1
1.06113,1
6.0250845,6
6.063205,6
9.005758,9
2.0108013,2
3.0670493,3
5.034563,5
6.010565,6
6.0312357,6
6.0302877,6
9.023432,9
7.6897993,8
7.0224085,7
2.0108013,2
8.008092,8
5.0137143,5
1.0149807,1
2.0108013,2
8.956153,9
0.0,0
5.0098233,5
7.0003405,7
2.0108013,2
2.0108013,2
3.0670493,3
0.87003815,1
3.9546437,4
2.0108013,2
1.1756704,1
0.0,0
2.0108013,2
3.9513354,4
2.0108013,2
6.031144,6
0.0,0
6.0344353,6
6.06779,6
2.0108013,2
5.013329,5
3.9471412,4
3.0670493,3
6.98846,7
7.9560127,8
1.0527855,1
6.999532,7
3.0670493,3
7.0350313,7
6.051675,6
7.028658,7
8.943928,9
3.9474227,4
3.9660904,4
1.0237908,1
3.958965,4
9.023253,9
5.032196,5
8.013398,8
3.9471383,4
7.0380445,7
6.0495367,6
0.0,0
2.0108013,2
5.0201483,5
9.01528,9
9.0047455,9
8.935726,9
0.0,0
0.0,0
2.0108013,2
8.93573,9
6.036416,6
3.0670493,3
5.0106454,5
6.0321646,6
1.0814734,1
0.8475363,1
7.026027,7
5.0153975,5
3.0670493,3
8.034427,8
3.0670493,3
6.023963,6
2.0108013,2
0.9645221,1
8.9824295,9
5.0207534,5
8.983767,9
5.010624,5
0.0,0
6.018358,6
8.048268,8
2.0108013,2
0.0,0
2.0108013,2
2.0108013,2
3.0670493,3
7.9955964,8
1.0273633,1
4.0091066,4
1.8077211,3
3.9485283,4
0.7978997,1
3.9473054,4
9.003766,9
3.0670493,3
2.0108013,2
7.073062,8
8.958055,9
6.0426517,6
1.0159478,1
0.0,0
3.9508984,4
9.01007,9
3.0670493,5
8.945216,9
6.0274324,6
3.957389,4
3.9529977,4
2.0108013,2
5.0090246,5
2.0108013,2
0.0,0
6.9960976,7
6.0131807,6
5.018728,5
6.028094,6
6.0412455,6
3.0670493,3
8.009569,8
5.009536,5
6.0065427,6
3.0670493,3
7.0393887,7
5.0162053,5
2.0108013,2
3.0670493,3
8.989323,9
2.0108013,2
2.0108013,2
8.994997,9
6.9880414,7
7.0253887,7
7.9401317,8
3.0670493,3
7.8957863,8
7.0231123,7
3.0670493,3
0.879069,1
3.9479756,4
8.002262,8
8.96517,9
6.053747,6
6.018621,6
2.0108013,2
1.0256366,1
7.0118227,7
0.91676795,1
8.064011,8
7.954897,8
5.0089707,5
0.0,0
6.051047,6
0.0,0
0.0,0
6.0133386,6
7.047062,7
8.969084,9
6.024146,6
0.9349643,1
3.9741297,4
9.0163555,9
9.014536,9
2.0108013,2
8.997785,9
1.0312438,1
8.966728,9
7.032423,7
2.0108013,2
5.0185995,5
6.027231,6
0.94172597,1
6.020575,6
0.0,0
5.037464,5
3.0670493,3
1.2329257,1
2.0108013,2
0.9106586,1
5.009449,5
3.952248,4
3.9516733,4
7.007024,7
0.0,0
8.999836,9
3.0670493,3
1.0056803,1
6.021439,6
6.0249467,6
6.021239,6
5.018601,5
7.047922,7
2.0108013,2
0.0,0
7.988985,8
7.0136294,7
0.87909234,1
5.5917,6
2.0108013,2
2.0108013,2
8.134897,8
0.0,0
8.020086,8
1.0675149,1
8.986452,9
0.0,0
2.0108013,2
0.93690145,1
1.1734936,1
1.0314825,1
3.94728,4
0.9099854,1
7.9007883,8
1.1768644,1
3.0670493,3
6.9963713,7
5.0385475,5
2.0108013,2
1.0380462,1
8.898552,9
1.0030684,1
3.9477677,4
7.4198647,9
6.0045404,6
3.951391,4
6.0570135,6
0.0,0
6.030856,6
0.95196414,1
7.02503,7
6.025908,6
0.9755143,1
3.0670493,3
0.9736395,1
0.0,0
2.0108013,2
5.0087295,5
8.504409,9
5.0320854,5
6.024434,6
7.0794888,7
7.0485077,7
8.938123,9
2.0108013,2
1.0358021,1
5.014477,5
3.9537158,4
3.9661932,4
8.0058975,8
1.0031998,1
7.0147862,7
3.9471817,4
2.0108013,2
0.0,0
8.06377,8
0.0,0
1.0556281,1
7.020286,7
7.008389,7
3.9897308,4
0.0,0
0.0,0
0.98335207,1
6.0127554,6
5.030962,5
5.1628094,5
9.071328,9
8.01738,8
2.0108013,2
0.9755975,1
0.0,0
5.0152855,5
0.0,0
1.0386803,1
5.0188994,5
0.0,0
3.959721,4
0.9868381,1
3.9534864,4
2.0108013,2
8.039482,8
5.0173464,5
4.0054545,4
8.96265,9
0.90395856,1
6.010975,6
8.952673,9
0.0,0
0.0,0
6.051081,6
3.0670493,3
3.9471402,4
7.0154166,7
0.0,0
0.86902404,1
2.0108013,2
7.988981,8
2.0108013,2
0.98732805,1
8.964877,9
9.019945,9
0.9445926,1
3.9693398,4
0.8958162,1
5.0306606,5
5.021717,5
6.0110326,6
3.9536128,4
0.0,0
8.9674,9
6.0481806,6
6.992203,7
7.018284,7
6.076545,6
0.0,0
5.0087247,5
2.0108013,2
1.1174397,1
6.057166,6
3.9662886,4
3.9518027,4
5.010438,5
0.9632518,1
4.7883453,3
8.9945545,9
0.0,0
0.87828505,1
6.3856745,6
5.01697,5
0.0,0
4.3419733,8
2.0108013,2
2.0108013,2
3.0670493,3
5.009184,5
6.0238376,6
3.9485178,4
2.0108013,2
9.04119,9
0.93572235,1
0.0,0
6.9761024,7
0.0,0
2.0108013,2
7.9983115,8
1.1037447,1
8.10307,8
2.0108013,2
0.0,0
6.032666,6
3.0670493,3
8.028271,8
3.0670493,3
7.9506826,8
2.0108013,2
2.0108013,2
7.0277243,7
0.8885995,1
9.011519,9
8.995976,9
2.0108013,2
1.0048721,0
6.0164514,6
7.9009786,8
7.0401764,7
7.971144,8
6.0243855,6
0.0,0
1.0147007,1
2.0108013,2
1.1182604,1
8.054842,8
6.036688,6
8.88941,9
7.023116,7
6.044469,6
3.9497762,4
6.0097156,6
9.028813,9
0.0,0
5.0142355,5
8.931168,9
2.0108013,2
8.941572,9
6.9877057,7
7.0353613,7
3.9471881,4
3.0670493,3
3.9481635,4
5.015583,5
6.022861,6
8.001722,8
9.0007,9
9.014895,9
7.009423,7
7.0444493,7
2.0108013,2
8.990633,9
3.9478436,4
8.978958,9
2.0108013,2
3.0670493,3
2.0108013,2
5.014765,5
8.007051,8
3.9667912,4
3.9590309,4
4.180206,5
5.0118284,5
6.0215745,6
0.8565719,1
2.0108013,2
9.014858,9
2.0108185,2
8.96842,9
0.0,0
0.0,0
8.97414,9
3.0670493,3
5.013725,5
3.9546247,4
9.058958,9
3.0670493,4
3.0670493,3
0.9103483,1
5.012428,5
8.007534,8
8.998302,9
6.017705,6
8.949456,9
8.050392,8
2.0108013,2
2.0108013,2
0.9847976,1
3.9526582,4
7.038325,7
2.0108013,2
0.0,0
5.0238914,5
1.0929615,1
1.0657418,1
5.013875,5
8.954924,9
3.0670493,3
9.013156,9
3.0670493,3
0.90787077,1
1.0065706,1
0.0,0
2.0108013,2
3.0670493,3
3.956251,4
6.0320206,6
6.035981,6
9.037655,9
7.9735928,8
7.005211,7
3.0670493,3
0.0,0
7.0440216,7
1.100766,1
3.0670493,3
3.991203,4
0.93208015,1
1.0546386,1
0.0,0
5.854597,4
7.9911494,8
0.0,0
0.99443007,1
2.0108013,2
6.0577393,6
3.0670493,3
0.0,0
3.9553185,4
0.0,0
5.009915,5
2.0108013,2
3.958581,4
2.0108013,2
9.01273,9
7.017003,7
0.0,0
2.0108013,2
0.0,0
6.0199246,6
7.962083,8
8.210268,8
0.0,0
3.0670493,3
5.0300407,5
7.0467925,7
6.022818,6
2.0108013,2
8.85116,9
7.9984174,8
6.0437202,6
3.9471455,4
3.9600825,4
2.0108824,2
5.009983,5
5.023117,5
6.0321813,6
9.041877,9
9.0141325,9
3.0670493,3
7.0292797,7
3.949347,4
3.960706,4
9.065202,9
3.0670493,3
6.02587,6
5.0300646,5
3.0670493,3
1.2051241,1
6.9960413,7
8.961927,9
3.0670493,3
5.0100813,5
6.0293493,6
0.0,0
7.0085773,7
7.05653,7
6.0192175,6
0.0,0
6.078887,6
7.960661,8
0.0,0
6.031656,6
3.7155762,8
3.9861875,4
2.0108013,2
8.991444,9
0.0,0
1.0351349,1
8.00452,8
5.034136,5
8.956101,9
3.9975662,4
2.0108013,2
1.0225055,1
0.9463016,1
3.0670493,3
8.96863,9
0.0,0
0.0,0
7.960712,8
7.0569916,7
4.8053036,5
0.9159348,1
9.033922,9
8.996613,9
0.0,0
0.96773577,1
8.029143,8
7.009258,7
5.021496,5
7.999693,8
7.0101814,7
0.0,0
2.0108013,2
7.0401225,7
0.0,0
5.009177,5
7.061113,7
5.016762,5
3.9477544,4
6.021628,6
0.0,0
7.954778,8
1.2753758,1
1.0571973,1
3.0670493,3
9.015687,9
2.0108013,2
3.9482305,4
3.0670493,3
0.0,0
2.0108013,2
3.0670493,3
6.018324,6
1.0840837,1
0.0,0
8.010955,8
8.071285,8
5.0302887,5
6.486788,6
5.0156207,5
3.9474251,4
1.046257,1
5.0087833,5
7.0453973,7
8.181315,8
7.989504,8
8.997227,9
6.011488,6
6.0385365,6
8.027957,8
2.0108013,2
3.950688,4
2.0108013,2
3.948823,4
6.032014,6
6.0111732,6
9.052861,9
7.9817104,8
6.051779,6
5.997072,6
2.0108013,2
5.0141664,5
1.135863,1
3.9476628,4
3.9542003,4
0.0,0
3.947296,4
7.845752,9
3.9472508,4
6.0475903,5
3.0670493,3
5.008888,5
5.0104504,5
3.0670493,3
3.0670493,3
3.0670493,3
5.0424156,5
3.0670493,3
7.043071,7
3.9505897,4
6.0412226,6
3.947144,4
5.017622,5
3.948419,4
7.0576253,8
0.96735334,1
8.949038,9
7.9688587,8
5.036809,5
3.9481995,4
7.020488,7
2.0108013,2
0.0,0
8.998588,9
0.98046875,1
1.0643747,1
7.036442,7
6.0415115,6
6.985278,7
1.1931345,1
0.95891416,1
6.046053,6
6.036965,6
8.10071,8
4.002534,4
3.9473605,4
3.0670493,3
3.0670493,3
1.0561886,1
6.0481334,6
2.0108013,2
1.0540887,1
9.020617,9
3.9472203,4
9.0343075,9
2.0108013,2
2.0108013,2
0.9792948,1
3.0670493,3
2.0108013,2
3.0670493,3
